StockCode,week,units,revenue,orders
90013B,2010-08-30,2,8.48,2
90013B,2010-09-06,1,4.24,1
90013B,2010-09-13,1,4.24,1
90013B,2010-09-20,4,15.0,1
90013B,2010-09-27,1,4.24,1
90013B,2010-10-11,2,8.48,1
90013B,2010-10-25,1,4.24,1
90013B,2010-11-01,6,23.48,3
90013B,2010-11-08,7,27.72,4
90013B,2010-11-15,4,16.96,2
90013B,2010-11-22,5,19.240000000000002,2
90013B,2010-11-29,1,4.24,1
90013B,2010-12-06,4,16.96,3
90013B,2010-12-13,2,8.48,1
90013B,2010-12-20,1,4.24,1
90013B,2011-01-10,1,4.24,1
90013B,2011-01-17,1,4.15,1
90013B,2011-02-07,1,4.15,1
90013B,2011-02-21,1,4.15,1
90013B,2011-02-28,1,4.15,1
90013B,2011-03-14,1,4.15,1
90013B,2011-03-21,2,8.3,2
90013B,2011-04-25,1,4.15,1
90013B,2011-06-27,1,4.15,1
90013B,2011-07-18,1,4.15,1
90013B,2011-07-25,1,4.15,1
90013B,2011-08-01,1,4.15,1
90013B,2011-09-19,1,4.15,1
90013B,2011-09-26,1,4.15,1
90013B,2011-10-10,2,7.5,1
90013B,2011-10-17,1,4.15,1
90013B,2011-11-07,1,4.15,1
90013B,2011-11-14,1,4.15,1
90013B,2011-11-21,4,16.6,3
90013B,2011-11-28,4,16.6,3
90013C,2009-11-30,5,19.33,2
90013C,2009-12-14,1,4.33,1
90013C,2010-01-11,6,25.71,4
90013C,2010-01-18,1,4.24,1
90013C,2010-01-25,1,4.24,1
90013C,2010-02-22,1,4.24,1
90013C,2010-03-08,1,4.24,1
90013C,2010-03-15,2,8.48,1
90013C,2010-03-22,4,15.0,1
90013C,2010-04-05,1,4.24,1
90013C,2010-04-26,1,4.24,1
90013C,2010-05-03,4,15.0,1
90013C,2010-05-10,2,8.48,2
90013C,2010-05-24,4,15.0,1
90013C,2010-07-12,1,4.24,1
90013C,2010-08-09,1,4.24,1
90013C,2010-08-30,2,7.5,2
90013C,2010-09-20,4,15.0,1
90013C,2010-10-18,1,4.24,1
90013C,2010-10-25,1,4.24,1
90013C,2010-11-08,4,15.0,1
90013C,2010-11-15,1,4.24,1
90013C,2010-12-06,4,16.96,4
90013C,2010-12-13,2,8.48,2
90013C,2010-12-20,1,4.24,1
90013C,2011-01-10,1,4.15,1
90013C,2011-01-17,2,8.3,2
90013C,2011-02-07,1,4.15,1
90013C,2011-02-21,1,4.15,1
90013C,2011-03-07,1,4.15,1
90013C,2011-03-14,1,4.15,1
90013C,2011-04-18,1,4.15,1
90013C,2011-05-16,2,7.5,1
90013C,2011-07-18,1,4.15,1
90013C,2011-07-25,1,4.15,1
90013C,2011-09-05,4,15.0,1
90013C,2011-10-31,2,8.3,1
90013C,2011-11-07,5,19.15,2
90013C,2011-11-14,3,12.450000000000001,2
90013C,2011-11-21,1,4.15,1
90013C,2011-11-28,3,12.05,2
90013C,2011-12-05,2,8.3,1
90013D,2010-01-11,5,19.240000000000002,2
90013D,2010-01-25,1,4.24,1
90013D,2010-02-15,1,4.24,1
90013D,2010-02-22,1,4.24,1
90013D,2010-03-01,1,3.75,1
90013D,2010-03-08,4,15.0,1
90013D,2010-03-15,1,3.75,1
90013D,2010-03-22,4,15.0,1
90013D,2010-05-03,4,15.0,1
90013D,2010-06-21,12,45.0,1
90013D,2010-09-20,4,15.0,1
90013D,2010-09-27,1,4.24,1
90013D,2010-11-15,1,4.24,1
90013D,2010-12-20,3,12.72,1
90013D,2011-03-21,2,8.3,1
90013D,2011-06-27,1,4.15,1
90013E,2009-12-07,1,4.33,1
90013E,2010-01-11,1,4.24,1
90014A,2009-12-07,1,10.85,1
90014A,2009-12-14,1,10.85,1
90014A,2009-12-21,1,9.95,1
90014A,2010-01-11,1,10.62,1
90014A,2010-01-25,1,10.62,1
90014A,2010-03-15,2,19.9,1
90014A,2010-04-19,1,9.95,1
90014A,2010-06-07,1,9.95,1
90014A,2010-06-21,5,49.75,2
90014A,2010-09-20,1,9.95,1
90014A,2010-09-27,1,10.62,1
90014A,2010-10-04,2,19.9,1
90014A,2010-10-11,3,29.849999999999998,1
90014A,2010-11-08,1,10.62,1
90014A,2010-11-15,4,41.14,2
90014A,2010-11-22,2,19.9,2
90014A,2010-12-13,1,9.95,1
90014A,2011-01-03,1,10.62,1
90014A,2011-01-10,1,10.62,1
90014A,2011-01-17,1,10.4,1
90014A,2011-02-14,2,19.9,1
90014A,2011-02-28,1,10.4,1
90014A,2011-03-07,1,10.4,1
90014A,2011-03-21,2,20.35,2
90014A,2011-03-28,1,9.95,1
90014A,2011-04-04,1,9.95,1
90014A,2011-06-06,1,10.4,1
90014A,2011-07-18,1,9.95,1
90014A,2011-08-01,1,9.95,1
90014A,2011-09-19,1,9.95,1
90014A,2011-10-03,1,2.95,1
90014A,2011-10-10,1,10.4,1
90014A,2011-11-07,7,20.650000000000002,2
90014A,2011-12-05,2,20.8,2
90014B,2009-11-30,2,21.7,1
90014B,2009-12-21,1,9.95,1
90014B,2010-01-18,1,10.62,1
90014B,2010-02-08,1,10.62,1
90014B,2010-03-15,1,10.62,1
90014B,2010-03-29,3,29.849999999999998,1
90014B,2010-04-19,1,10.62,1
90014B,2010-05-24,1,9.95,1
90014B,2010-06-21,1,9.95,1
90014B,2010-07-26,1,9.95,1
90014B,2010-11-08,2,21.24,1
90014B,2010-11-15,2,19.9,1
90014B,2010-11-22,1,9.95,1
90014B,2010-12-06,1,10.62,1
90014B,2010-12-13,1,9.95,1
90014B,2011-01-10,1,10.62,1
90014B,2011-02-14,2,20.35,2
90014B,2011-02-28,2,20.8,2
90014B,2011-03-21,2,19.9,1
90014B,2011-05-02,2,19.9,1
90014B,2011-05-16,1,9.95,1
90014B,2011-07-18,1,10.4,1
90014B,2011-08-01,1,9.95,1
90014B,2011-08-29,1,10.4,1
90014B,2011-10-03,1,2.95,1
90014B,2011-10-24,1,2.95,1
90014C,2009-11-30,1,9.95,1
90014C,2009-12-14,1,9.95,1
90014C,2010-01-18,1,10.62,1
90014C,2010-03-15,2,19.9,1
90014C,2010-04-26,4,39.8,1
90014C,2010-05-24,1,9.95,1
90014C,2010-06-21,6,59.7,2
90014C,2010-07-26,1,9.95,1
90014C,2010-08-16,2,20.57,2
90014C,2010-08-30,1,10.62,1
90014C,2010-09-06,1,10.62,1
90014C,2010-09-13,1,9.95,1
90014C,2010-11-15,1,9.95,1
90014C,2010-11-22,1,9.95,1
90014C,2011-03-28,1,9.95,1
90014C,2011-08-15,2,19.9,1
90014C,2011-11-21,2,13.350000000000001,2
90016A,2009-12-14,1,8.68,1
90016A,2010-03-08,1,8.49,1
90016A,2010-04-26,1,8.49,1
90016A,2010-06-21,1,8.5,1
90016A,2010-07-26,1,8.5,1
90016A,2010-08-02,1,8.49,1
90016A,2010-09-13,2,17.0,1
90016A,2010-09-20,3,25.5,1
90016A,2010-11-08,1,8.5,1
90016A,2011-01-24,3,25.5,1
90016A,2011-02-28,1,8.32,1
90016A,2011-05-23,1,8.5,1
90016A,2011-06-06,1,8.32,1
90016A,2011-07-04,1,8.32,1
90016A,2011-08-01,1,8.5,1
90016A,2011-10-24,9,38.25,1
90016B,2009-12-14,1,8.5,1
90016B,2010-01-25,1,8.49,1
90016B,2010-03-01,1,8.5,1
90016B,2010-03-15,1,8.49,1
90016B,2010-03-22,1,8.5,1
90016B,2010-04-26,4,34.0,1
90016B,2010-05-31,1,8.5,1
90016B,2010-06-21,1,8.5,1
90016B,2010-09-13,2,17.0,1
90016B,2010-10-04,1,8.5,1
90016B,2010-11-22,1,8.5,1
90016B,2011-01-24,1,8.5,1
90016B,2011-02-14,2,17.0,2
90016B,2011-02-28,1,8.32,1
90016B,2011-03-21,1,8.32,1
90016B,2011-04-11,2,17.0,1
90016B,2011-07-18,1,8.32,1
90016B,2011-08-01,4,33.64,3
90016B,2011-09-26,3,24.96,2
90016B,2011-10-17,1,8.5,1
90016B,2011-10-31,1,8.32,1
90016B,2011-11-07,1,8.32,1
90016B,2011-11-21,2,16.82,2
90016B,2011-12-05,2,16.64,2
90016C,2010-01-11,3,25.66,3
90016C,2010-01-25,2,16.98,2
90016C,2010-06-21,1,8.5,1
90016C,2010-07-12,2,16.98,1
90016C,2010-08-16,3,25.5,1
90016C,2010-09-20,1,8.5,1
90016C,2010-10-11,1,8.5,1
90016C,2010-10-25,1,8.49,1
90016C,2011-02-28,1,8.32,1
90016C,2011-06-13,1,8.32,1
90016C,2011-12-05,1,8.32,1
90018A,2009-12-14,4,17.32,3
90018A,2009-12-21,1,4.33,1
90018A,2010-01-11,1,4.33,1
90018A,2010-02-22,1,4.24,1
90018A,2010-03-01,1,4.24,1
90018A,2010-03-08,1,4.24,1
90018A,2010-05-17,1,4.24,1
90018A,2010-05-24,4,17.0,1
90018A,2010-06-14,1,4.24,1
90018A,2010-06-21,4,17.0,1
90018A,2010-08-16,2,8.5,1
90018A,2010-09-13,2,8.5,1
90018A,2010-09-20,3,12.75,1
90018A,2010-11-01,2,8.5,1
90018A,2010-11-22,3,12.73,3
90018A,2010-11-29,1,4.24,1
90018A,2010-12-06,1,4.24,1
90018A,2010-12-13,1,4.24,1
90018A,2010-12-20,2,8.48,2
90018A,2011-01-03,1,4.24,1
90018A,2011-01-10,1,4.24,1
90018A,2011-01-17,3,12.450000000000001,3
90018A,2011-02-14,2,8.5,1
90018A,2011-02-28,1,4.15,1
90018A,2011-03-21,3,12.65,2
90018A,2011-05-30,1,4.15,1
90018A,2011-06-06,1,4.15,1
90018A,2011-06-27,1,4.15,1
90018A,2011-07-18,2,8.4,2
90018A,2011-08-08,1,4.15,1
90018A,2011-08-29,3,12.65,2
90018A,2011-09-19,3,12.75,2
90018A,2011-10-03,1,4.25,1
90018A,2011-10-24,4,17.0,1
90018A,2011-10-31,1,4.15,1
90018A,2011-11-07,3,12.75,2
90018A,2011-11-21,4,16.6,3
90018A,2011-11-28,2,8.3,2
90018A,2011-12-05,3,12.450000000000001,3
90018B,2009-11-30,1,4.33,1
90018B,2009-12-07,1,4.33,1
90018B,2009-12-14,1,4.25,1
90018B,2010-01-18,2,8.48,2
90018B,2010-01-25,1,4.24,1
90018B,2010-03-22,2,8.5,1
90018B,2010-04-19,2,8.48,2
90018B,2010-04-26,1,4.24,1
90018B,2010-05-24,2,8.5,1
90018B,2010-06-14,1,4.24,1
90018B,2010-09-13,2,8.5,1
90018B,2010-11-22,1,4.25,1
90018B,2010-11-29,1,4.24,1
90018B,2010-12-06,1,4.24,1
90018B,2011-02-14,1,4.25,1
90018B,2011-04-11,2,8.5,1
90018B,2011-05-02,2,8.5,1
90018B,2011-05-16,2,8.5,1
90018B,2011-07-18,1,4.15,1
90018B,2011-08-01,2,8.3,1
90018B,2011-08-29,1,4.15,1
90018B,2011-09-12,1,4.15,1
90018B,2011-10-24,1,4.25,1
90018B,2011-10-31,1,4.15,1
90018B,2011-11-07,1,4.15,1
90018B,2011-11-14,1,4.15,1
90018B,2011-11-21,2,8.3,1
90018B,2011-11-28,1,4.15,1
90018B,2011-12-05,1,4.15,1
90018C,2009-12-14,3,12.91,3
90018C,2010-01-18,1,4.24,1
90018C,2010-02-22,1,4.24,1
90018C,2010-05-10,2,8.48,1
90018C,2010-05-24,2,8.5,1
90018C,2010-06-21,4,17.0,1
90018C,2010-09-20,1,4.25,1
90018C,2010-10-11,1,4.25,1
90018C,2010-10-18,1,4.24,1
90018C,2011-05-23,1,4.15,1
90018C,2011-06-06,1,4.15,1
90018C,2011-06-13,1,4.15,1
90018C,2011-08-22,2,8.5,1
90018C,2011-09-05,2,8.5,1
90018C,2011-09-12,1,4.15,1
90018C,2011-09-19,2,8.5,1
90018C,2011-11-14,1,4.15,1
90018C,2011-11-21,1,4.15,1
90019A,2009-11-30,2,11.26,2
90019A,2009-12-14,2,11.26,2
90019A,2010-01-11,1,5.63,1
90019A,2010-02-01,1,5.51,1
90019A,2010-03-08,1,5.51,1
90019A,2010-03-15,1,5.51,1
90019A,2010-04-05,1,5.51,1
90019A,2010-04-19,1,5.51,1
90019A,2010-04-26,2,11.02,2
90019A,2010-06-21,1,4.95,1
90019A,2010-07-05,1,5.51,1
90019A,2010-07-26,1,4.95,1
90019A,2010-08-02,1,5.51,1
90019A,2010-09-20,3,14.850000000000001,1
90019A,2010-09-27,2,9.9,1
90019A,2010-10-04,3,14.850000000000001,2
90019A,2010-11-01,3,15.41,2
90019A,2010-11-15,2,9.9,1
90019A,2010-11-22,1,4.95,1
90019A,2010-12-06,2,11.02,1
90019A,2010-12-13,1,5.51,1
90019A,2010-12-20,3,15.41,2
90019A,2011-01-17,1,5.4,1
90019A,2011-02-07,1,5.4,1
90019A,2011-03-07,1,5.4,1
90019A,2011-03-21,2,10.8,2
90019A,2011-05-23,2,9.9,1
90019A,2011-06-13,1,5.4,1
90019A,2011-07-04,2,10.8,1
90019A,2011-07-18,1,4.95,1
90019A,2011-08-08,1,5.4,1
90019A,2011-08-22,2,9.9,1
90019A,2011-09-12,2,9.9,1
90019A,2011-09-19,1,4.95,1
90019A,2011-09-26,1,5.4,1
90019A,2011-10-03,2,10.350000000000001,2
90019A,2011-10-24,4,19.8,1
90019A,2011-10-31,2,10.8,2
90019A,2011-11-07,2,9.9,1
90019A,2011-11-14,2,9.9,1
90019A,2011-11-28,1,5.4,1
90019A,2011-12-05,1,5.4,1
90019B,2010-01-18,1,5.51,1
90019B,2010-01-25,1,5.51,1
90019B,2010-02-22,1,5.51,1
90019B,2010-03-22,2,9.9,1
90019B,2010-04-19,1,5.51,1
90019B,2010-05-24,2,9.9,1
90019B,2010-07-26,1,4.95,1
90019B,2010-10-04,3,14.850000000000001,1
90019B,2010-11-15,1,5.51,1
90019B,2010-11-22,1,4.95,1
90019B,2010-11-29,1,5.51,1
90019B,2011-01-10,1,5.51,1
90019B,2011-01-24,1,5.4,1
90019B,2011-06-13,1,5.4,1
90019B,2011-07-11,2,10.8,2
90019B,2011-07-18,1,5.4,1
90019B,2011-08-01,1,4.95,1
90019B,2011-09-26,2,10.8,2
90019B,2011-10-03,1,4.95,1
90019B,2011-11-07,2,10.8,2
90019B,2011-11-14,2,10.8,2
90019B,2011-11-21,1,5.4,1
90019B,2011-11-28,1,5.4,1
90019B,2011-12-05,1,5.4,1
90019C,2009-11-30,1,4.95,1
90019C,2009-12-07,1,5.63,1
90019C,2009-12-14,3,16.21,3
90019C,2010-01-11,1,5.51,1
90019C,2010-01-18,1,5.51,1
90019C,2010-01-25,1,5.51,1
90019C,2010-02-01,1,5.51,1
90019C,2010-02-22,1,5.51,1
90019C,2010-03-08,1,5.51,1
90019C,2010-04-19,1,5.51,1
90019C,2010-05-10,2,11.02,1
90019C,2010-05-24,3,14.850000000000001,1
90019C,2010-07-05,1,5.51,1
90019C,2010-07-26,1,4.95,1
90019C,2010-08-16,2,11.02,2
90019C,2010-08-30,1,5.51,1
90019C,2010-10-04,1,4.95,1
90019C,2010-11-08,1,5.51,1
90019C,2010-11-15,3,15.969999999999999,2
90019C,2010-12-06,2,11.02,2
90019C,2010-12-20,1,5.51,1
90019C,2011-05-23,1,5.4,1
90019C,2011-06-13,1,5.4,1
90019C,2011-08-08,1,5.4,1
90019C,2011-09-05,2,9.9,1
90019C,2011-10-24,1,4.95,1
90019C,2011-11-21,1,4.95,1
90019C,2011-12-05,3,16.200000000000003,2
90020,2009-12-14,3,38.25,1
90020,2010-01-25,1,12.75,1
90020,2010-05-03,1,12.75,1
90020,2011-08-29,1,12.48,1
90021,2010-08-16,2,23.9,1
90021,2010-11-15,1,11.95,1
90021,2010-11-22,1,11.95,1
90021,2011-04-25,1,11.95,1
90022,2009-11-30,1,3.9,1
90022,2009-12-14,1,3.9,1
90022,2010-01-18,1,3.81,1
90022,2010-03-08,1,3.81,1
90022,2010-03-22,1,3.81,1
90022,2010-04-05,1,3.81,1
90022,2010-08-09,1,3.81,1
90022,2010-08-30,4,15.0,2
90022,2010-09-06,2,7.5,1
90022,2010-10-18,1,3.81,1
90022,2010-11-01,1,3.81,1
90022,2010-11-29,1,3.81,1
90022,2010-12-06,3,11.43,3
90022,2010-12-20,3,11.370000000000001,3
90022,2011-02-28,1,3.75,1
90022,2011-03-14,2,7.48,2
90022,2011-04-04,1,3.73,1
90022,2011-07-18,1,3.73,1
90022,2011-08-08,1,3.73,1
90022,2011-09-19,5,18.73,2
90022,2011-10-10,1,3.75,1
90022,2011-11-14,1,3.73,1
90022,2011-12-05,4,14.96,3
90023,2009-11-30,3,12.83,2
90023,2009-12-07,1,4.33,1
90023,2010-01-11,1,4.33,1
90023,2010-01-18,1,4.24,1
90023,2010-03-15,1,4.24,1
90023,2010-05-03,2,8.5,1
90023,2010-09-06,1,4.25,1
90023,2010-10-11,2,8.5,1
90023,2010-11-08,3,12.75,1
90023,2010-11-15,2,8.5,1
90023,2010-11-22,1,4.25,1
90023,2010-12-06,1,4.24,1
90023,2010-12-13,1,4.24,1
90023,2011-01-10,1,4.24,1
90023,2011-02-14,2,8.5,1
90023,2011-05-02,3,12.75,1
90023,2011-08-29,1,4.15,1
90023,2011-09-19,2,8.4,2
90023,2011-11-21,2,8.5,1
90024A,2010-01-25,1,8.5,1
90024A,2010-06-07,1,8.5,1
90024A,2010-08-16,2,17.0,1
90024A,2010-11-01,1,8.5,1
90024B,2009-11-30,3,25.68,2
90024B,2009-12-07,3,25.68,2
90024B,2009-12-14,1,8.68,1
90024B,2010-03-15,1,8.5,1
90024B,2010-03-22,1,8.49,1
90024B,2010-04-19,1,8.49,1
90024B,2010-05-31,1,8.49,1
90024B,2010-06-14,2,16.98,2
90024B,2010-06-28,1,8.49,1
90024B,2010-07-05,1,8.49,1
90024B,2010-08-02,1,8.49,1
90024B,2010-10-25,1,8.5,1
90024B,2010-11-01,1,8.5,1
90024B,2011-02-14,1,8.32,1
90024B,2011-08-22,2,17.0,1
90024B,2011-09-19,2,17.0,1
90024B,2011-11-21,1,8.32,1
90024B,2011-11-28,1,8.32,1
90024B,2011-12-05,1,8.32,1
90024C,2009-11-30,1,8.5,1
90024C,2010-01-11,1,8.68,1
90024C,2010-02-08,1,8.5,1
90024C,2010-04-26,1,8.5,1
90024C,2010-05-10,1,8.5,1
90024C,2010-05-17,1,8.5,1
90024C,2010-11-22,1,8.49,1
90024C,2010-11-29,1,8.49,1
90024C,2011-02-14,2,17.0,1
90024C,2011-07-25,1,8.32,1
90024D,2009-12-07,2,17.18,2
90024D,2010-01-25,1,8.5,1
90024D,2010-02-08,1,8.5,1
90024D,2010-02-15,1,8.5,1
90024D,2010-04-26,1,8.5,1
90024D,2010-05-17,1,8.5,1
90024D,2010-06-07,1,8.5,1
90024D,2010-06-14,2,17.0,1
90024D,2010-08-16,2,17.0,1
90024D,2010-11-01,1,8.5,1
90024D,2011-04-04,1,8.5,1
90024D,2011-09-26,1,8.32,1
90024E,2009-11-30,1,8.68,1
90024E,2009-12-07,1,8.5,1
90024E,2010-01-25,6,51.0,2
90024E,2010-04-12,1,8.5,1
90024E,2010-05-17,1,8.5,1
90024E,2010-06-07,1,8.5,1
90024E,2010-08-02,1,8.49,1
90024E,2010-08-16,2,17.0,1
90024E,2010-12-20,1,8.49,1
90024E,2011-03-28,1,8.32,1
90024F,2010-04-19,2,16.98,1
90024F,2010-06-07,1,8.5,1
90024F,2010-12-20,1,8.49,1
90024F,2011-02-14,2,17.0,1
90024F,2011-10-31,1,8.32,1
90024F,2011-11-28,1,8.32,1
90025A,2011-04-04,1,3.75,1
90025A,2011-10-03,1,3.75,1
90025B,2010-03-01,1,3.75,1
90025B,2010-10-18,1,3.81,1
90025B,2011-04-18,1,3.73,1
90025C,2010-02-15,1,3.75,1
90025C,2010-04-26,1,3.81,1
90025C,2010-05-10,1,3.75,1
90025C,2010-05-17,1,3.75,1
90025C,2010-07-12,1,3.75,1
90025C,2010-10-18,1,3.75,1
90025D,2010-02-15,1,3.75,1
90025D,2010-05-17,1,3.75,1
90025D,2011-02-28,1,3.73,1
90025D,2011-05-02,1,3.73,1
90025D,2011-09-26,1,3.73,1
90025E,2009-11-30,1,3.9,1
90025E,2010-03-01,1,3.75,1
90025E,2010-03-15,1,3.75,1
90025E,2010-05-17,1,3.75,1
90025E,2010-08-02,1,3.81,1
90025E,2010-11-01,1,3.81,1
90025E,2011-06-06,1,3.73,1
90025F,2010-01-11,1,3.9,1
90025F,2010-01-18,1,3.81,1
90025F,2010-03-01,1,3.75,1
90025F,2010-11-22,1,3.81,1
90025F,2011-07-04,1,3.73,1
90025F,2011-08-29,1,3.73,1
90025F,2011-10-10,1,3.75,1
90025F,2011-10-17,1,3.75,1
90026A,2010-03-15,1,8.5,1
90026A,2010-04-05,1,8.49,1
90026A,2010-04-19,1,8.49,1
90026A,2010-04-26,1,8.5,1
90026A,2010-06-07,1,8.5,1
90026A,2010-06-14,2,17.0,1
90026A,2010-09-27,1,8.49,1
90026A,2010-10-18,1,8.5,1
90026A,2011-06-13,2,17.0,1
90026B,2009-12-07,2,17.0,1
90026B,2010-06-07,1,8.5,1
90026B,2010-10-18,1,8.5,1
90026B,2010-11-22,1,8.5,1
90026B,2011-02-14,1,8.5,1
90026B,2011-03-21,1,8.32,1
90026B,2011-03-28,1,8.5,1
90026C,2009-12-07,1,8.5,1
90026C,2010-10-18,1,8.5,1
90026C,2010-11-08,2,17.0,1
90026C,2011-02-14,1,8.5,1
90026C,2011-07-04,1,8.32,1
90026C,2011-11-07,2,17.0,1
90026D,2010-06-07,1,8.5,1
90026D,2010-08-16,2,17.0,1
90026D,2010-09-20,1,8.5,1
90026D,2010-10-18,1,8.5,1
90026D,2010-11-08,2,17.0,1
90026D,2011-02-14,1,8.5,1
90026D,2011-03-28,1,8.5,1
90026D,2011-11-14,1,8.5,1
90027A,2010-03-15,1,2.95,1
90027A,2010-04-26,1,2.95,1
90027A,2010-05-17,1,2.96,1
90027A,2010-12-06,1,2.96,1
90027A,2010-12-20,4,11.8,1
90027A,2011-08-29,1,2.9,1
90027B,2009-12-07,4,11.8,2
90027B,2010-01-18,1,2.96,1
90027B,2010-02-15,1,2.95,1
90027B,2010-03-01,2,5.9,1
90027B,2010-03-08,1,2.96,1
90027B,2010-03-15,1,2.95,1
90027B,2010-12-13,1,2.96,1
90027B,2011-04-04,1,2.9,1
90027B,2011-11-21,1,2.9,1
90027C,2009-12-14,1,3.03,1
90027C,2010-03-01,2,5.9,1
90027C,2010-03-08,1,2.96,1
90027C,2010-03-15,1,2.96,1
90027C,2010-04-05,1,2.96,1
90027C,2010-11-08,2,5.9,1
90027C,2010-11-22,1,2.96,1
90027C,2011-01-17,1,2.9,1
90027C,2011-04-04,1,2.9,1
90027C,2011-04-25,1,2.9,1
90027C,2011-07-04,1,2.9,1
90027C,2011-11-21,1,2.9,1
90027D,2009-11-30,1,3.46,1
90027D,2009-12-07,2,5.9,1
90027D,2009-12-14,2,6.41,2
90027D,2009-12-21,1,2.95,1
90027D,2010-01-11,2,6.92,1
90027D,2010-03-15,2,5.9,1
90027D,2010-11-08,4,12.240000000000002,3
90027D,2010-12-20,4,11.8,1
90027D,2011-07-25,1,3.32,1
90027D,2011-11-14,1,3.32,1
90027D,2011-11-28,1,3.32,1
90027D,2011-12-05,2,6.64,2
90028,2009-11-30,1,8.68,1
90028,2010-01-18,1,8.49,1
90028,2010-05-17,2,17.0,1
90028,2010-06-14,1,8.49,1
90028,2010-06-21,4,34.0,1
90028,2010-07-26,1,8.5,1
90028,2010-09-13,1,8.49,1
90028,2010-10-18,1,8.5,1
90028,2010-11-15,1,8.49,1
90028,2010-11-22,1,8.49,1
90028,2010-11-29,1,8.49,1
90028,2010-12-06,2,16.98,2
90028,2011-01-10,1,8.49,1
90028,2011-02-28,2,16.64,2
90028,2011-03-07,4,33.28,3
90028,2011-03-14,1,8.32,1
90028,2011-03-28,1,8.32,1
90028,2011-08-08,1,8.32,1
90028,2011-09-26,2,17.0,1
90028,2011-10-31,1,8.32,1
90029,2009-11-30,2,17.0,1
90029,2009-12-07,1,8.5,1
90029,2010-01-25,5,42.5,1
90029,2010-03-01,1,8.5,1
90029,2010-10-04,2,17.0,2
90029,2010-11-01,1,8.5,1
90029,2010-11-22,6,51.0,1
90029,2011-02-07,1,8.5,1
90029,2011-06-13,2,17.0,1
90029,2011-07-04,1,8.32,1
90029,2011-08-29,1,8.32,1
90030A,2009-12-07,1,6.07,1
90030A,2010-02-15,1,5.94,1
90030A,2010-03-22,5,29.75,1
90030A,2011-07-18,6,6.0,1
90030A,2011-08-22,6,6.0,1
90030A,2011-09-19,30,30.0,3
90030A,2011-09-26,24,24.0,1
90030A,2011-11-28,6,6.0,1
90030B,2009-12-07,1,6.07,1
90030B,2009-12-21,1,6.07,1
90030B,2010-02-15,1,5.94,1
90030B,2010-03-08,1,5.94,1
90030B,2010-03-22,5,29.75,1
90030B,2010-04-05,1,5.94,1
90030B,2010-04-26,4,23.790000000000003,2
90030B,2010-06-07,1,5.95,1
90030B,2010-06-21,1,5.95,1
90030B,2010-10-11,1,5.95,1
90030B,2010-12-06,2,11.88,2
90030B,2010-12-13,1,5.94,1
90030B,2010-12-20,1,5.94,1
90030B,2011-01-03,1,5.94,1
90030B,2011-02-28,1,5.82,1
90030B,2011-03-14,1,5.95,1
90030B,2011-03-21,4,23.8,1
90030B,2011-03-28,1,5.82,1
90030B,2011-07-04,1,5.82,1
90030B,2011-07-18,6,6.0,1
90030B,2011-08-08,6,6.0,1
90030B,2011-08-22,18,18.0,3
90030B,2011-09-19,12,12.0,2
90030B,2011-09-26,24,24.0,1
90030B,2011-10-24,12,12.0,1
90030B,2011-11-14,6,6.0,1
90030B,2011-11-21,6,6.0,1
90030B,2011-11-28,12,12.0,2
90030B,2011-12-05,7,11.82,2
90030C,2009-12-07,1,6.07,1
90030C,2010-01-18,1,5.94,1
90030C,2010-03-22,5,29.75,1
90030C,2010-04-05,1,5.94,1
90030C,2010-06-07,2,11.9,1
90030C,2010-12-06,2,11.88,2
90030C,2011-01-17,1,5.82,1
90030C,2011-07-18,6,6.0,1
90030C,2011-08-15,3,3.0,1
90030C,2011-08-22,6,6.0,1
90030C,2011-09-19,29,29.0,3
90030C,2011-09-26,24,24.0,1
90030C,2011-11-21,6,6.0,1
90031,2009-12-14,1,6.07,1
90031,2010-02-08,1,5.94,1
90031,2010-12-06,1,5.94,1
90031,2011-03-14,1,5.95,1
90031,2011-07-18,6,6.0,1
90031,2011-08-22,6,6.0,1
90031,2011-09-19,6,6.0,1
90031,2011-09-26,24,24.0,1
90031,2011-11-21,6,6.0,1
90032,2010-01-18,1,6.25,1
90032,2010-03-08,1,6.25,1
90032,2010-03-15,1,6.25,1
90032,2010-06-07,4,25.0,2
90032,2010-07-26,2,12.5,1
90032,2010-08-02,5,31.25,3
90032,2010-08-16,3,18.75,1
90032,2010-09-06,3,18.75,2
90032,2010-11-01,1,6.25,1
90032,2010-11-15,3,18.75,1
90032,2010-11-22,3,18.75,2
90032,2010-12-13,4,25.0,1
90032,2011-01-24,1,6.25,1
90032,2011-02-14,2,12.5,1
90032,2011-02-28,1,6.23,1
90032,2011-04-04,2,12.48,2
90032,2011-05-02,2,12.5,1
90032,2011-10-24,9,28.169999999999998,1
90033,2009-11-30,2,5.18,1
90033,2009-12-14,2,5.18,2
90033,2009-12-21,1,2.59,1
90033,2010-01-11,1,2.59,1
90033,2010-02-01,1,2.54,1
90033,2010-03-15,1,2.54,1
90033,2010-04-26,1,2.54,1
90033,2010-11-08,3,7.6499999999999995,1
90033,2010-12-06,1,2.55,1
90033,2010-12-13,1,2.54,1
90033,2011-01-17,1,2.48,1
90033,2011-02-28,1,2.48,1
90033,2011-04-04,1,2.48,1
90033,2011-05-02,2,5.1,1
90033,2011-07-25,1,2.48,1
90033,2011-11-28,2,4.96,2
