StockCode,gap_start,gap_end,gap_weeks,weeks_before,weeks_after
90010A,2011-02-14,2011-03-28,7,12,13
90010A,2011-04-11,2011-05-23,7,13,12
90010A,2011-06-06,2011-06-20,3,14,11
90010A,2011-09-19,2011-11-07,8,21,4
90010B,2010-03-29,2010-05-10,7,8,15
90010B,2010-06-07,2010-07-19,7,10,13
90010B,2010-08-23,2010-09-27,6,13,10
90010B,2010-10-18,2010-11-08,4,15,8
90010E,2010-04-26,2010-08-09,16,12,17
90010E,2010-09-13,2010-11-29,12,14,15
90010E,2010-12-20,2011-01-03,3,16,13
90010E,2011-02-07,2011-03-28,8,19,10
90010E,2011-05-02,2011-07-04,10,21,8
90010E,2011-07-18,2011-08-29,7,22,7
90013A,2010-07-05,2010-08-02,5,22,31
90013A,2011-01-24,2011-02-14,4,37,16
90013A,2011-02-28,2011-03-14,3,38,15
90013A,2011-03-28,2011-06-20,13,39,14
90013A,2011-09-26,2011-10-31,6,49,4
90013B,2010-05-17,2010-06-07,4,16,37
90013B,2010-07-12,2010-08-23,7,18,35
90013B,2011-03-28,2011-04-18,4,40,13
90013B,2011-05-02,2011-06-20,8,41,12
90013B,2011-08-08,2011-09-12,6,45,8
90013C,2010-05-31,2010-07-05,6,14,28
90013C,2010-07-19,2010-08-02,3,15,27
90013C,2010-09-27,2010-10-11,3,18,24
90013C,2011-03-21,2011-04-11,4,31,11
90013C,2011-04-25,2011-05-09,3,32,10
90013C,2011-05-23,2011-07-11,8,33,9
90013C,2011-08-01,2011-08-29,5,35,7
90013C,2011-09-12,2011-10-24,7,36,6
90013D,2010-03-29,2010-04-26,5,8,8
90013D,2010-05-10,2010-06-14,6,9,7
90013D,2010-06-28,2010-09-13,12,10,6
90013D,2010-10-04,2010-11-08,6,12,4
90014A,2010-06-28,2010-09-13,12,9,25
90014A,2010-10-18,2010-11-01,3,13,21
90014A,2011-01-24,2011-02-07,3,20,14
90014A,2011-04-11,2011-05-30,8,26,8
90014A,2011-06-13,2011-07-11,5,27,7
90014A,2011-08-08,2011-09-12,6,29,5
90014B,2010-05-31,2010-06-14,3,8,18
90014B,2010-06-28,2010-07-19,4,9,17
90014B,2010-08-02,2010-11-01,14,10,16
90014B,2010-12-20,2011-01-03,3,15,11
90014B,2011-01-17,2011-02-07,4,16,10
90014B,2011-03-28,2011-04-25,5,19,7
90014B,2011-05-23,2011-07-11,8,21,5
90014C,2010-09-20,2010-11-08,8,12,5
90016A,2010-09-27,2010-11-01,6,8,8
90016A,2010-11-15,2011-01-17,10,9,7
90016A,2011-01-31,2011-02-21,4,10,6
90016A,2011-03-07,2011-05-16,11,11,5
90016B,2010-06-28,2010-09-06,11,8,16
90016B,2010-10-11,2010-11-15,6,10,14
90016B,2010-11-29,2011-01-17,8,11,13
90016B,2011-04-18,2011-07-11,13,16,8
90016B,2011-08-08,2011-09-19,7,18,6
90018A,2010-06-28,2010-08-09,7,10,29
90018A,2010-08-23,2010-09-06,3,11,28
90018A,2010-09-27,2010-10-25,5,13,26
90018A,2011-01-24,2011-02-07,3,22,17
90018A,2011-03-28,2011-05-23,9,25,14
90018B,2010-05-03,2010-05-17,3,8,21
90018B,2010-06-21,2010-09-06,12,10,19
90018B,2010-09-20,2010-11-15,9,11,18
90018B,2010-12-13,2011-02-07,9,14,15
90018B,2011-02-21,2011-04-04,7,15,14
90018B,2011-05-23,2011-07-11,8,18,11
90018B,2011-08-08,2011-08-22,3,20,9
90018B,2011-09-19,2011-10-17,5,22,7
90018C,2010-10-25,2011-05-16,30,9,9
90018C,2011-06-20,2011-08-15,9,12,6
90019A,2010-05-03,2010-06-14,7,9,33
90019A,2010-08-09,2010-09-13,6,13,29
90019A,2010-10-11,2010-10-25,3,16,26
90019A,2010-12-27,2011-01-10,3,22,20
90019A,2011-02-14,2011-02-28,3,24,18
90019A,2011-03-28,2011-05-16,8,26,16
90019B,2010-10-11,2010-11-08,5,8,16
90019B,2010-12-06,2011-01-03,5,11,13
90019B,2011-01-31,2011-06-06,19,13,11
90019B,2011-06-20,2011-07-04,3,14,10
90019B,2011-08-08,2011-09-19,7,17,7
90019B,2011-10-10,2011-10-31,4,19,5
90019C,2010-03-15,2010-04-12,5,9,19
90019C,2010-05-31,2010-06-28,5,12,16
90019C,2010-09-06,2010-09-27,4,16,12
90019C,2010-10-11,2010-11-01,4,17,11
90019C,2010-12-27,2011-05-16,21,21,7
90019C,2011-06-20,2011-08-01,7,23,5
90019C,2011-08-15,2011-08-29,3,24,4
90022,2010-09-13,2010-10-11,5,9,14
90022,2010-11-08,2010-11-22,3,11,12
90022,2010-12-27,2011-02-21,9,14,9
90022,2011-04-11,2011-07-11,14,17,6
90022,2011-08-15,2011-09-12,5,19,4
90023,2010-10-18,2010-11-01,3,8,11
90023,2010-12-20,2011-01-03,3,13,6
90023,2011-01-17,2011-02-07,4,14,5
90023,2011-02-21,2011-04-25,10,15,4
90024B,2010-07-12,2010-07-26,3,10,9
90024B,2010-08-09,2010-10-18,11,11,8
90024B,2010-11-08,2011-02-07,14,13,6
90024B,2011-02-21,2011-08-15,26,14,5
90024B,2011-08-29,2011-09-12,3,15,4
90024D,2010-06-21,2010-08-09,8,8,4
90027C,2011-01-24,2011-03-28,10,8,4
90027D,2010-12-27,2011-07-18,30,8,4
90028,2010-10-25,2010-11-08,3,8,12
90028,2010-12-13,2011-01-03,4,12,8
90028,2011-01-17,2011-02-21,6,13,7
90030B,2010-06-28,2010-10-04,15,9,20
90030B,2010-10-18,2010-11-29,7,10,19
90030B,2011-01-10,2011-02-21,7,14,15
90030B,2011-04-04,2011-06-27,13,18,11
90030B,2011-08-29,2011-09-12,3,22,7
90030B,2011-10-03,2011-10-17,3,24,5
90030C,2011-07-25,2011-08-08,3,8,5
90032,2010-09-13,2010-10-25,7,8,10
90032,2010-12-20,2011-01-17,5,12,6
90033,2010-11-15,2010-11-29,3,8,8
90033,2010-12-20,2011-01-10,4,10,6
90033,2011-01-24,2011-02-21,5,11,5
90033,2011-03-07,2011-03-28,4,12,4
90035A,2010-06-28,2010-10-25,18,8,5
90036A,2010-07-19,2010-10-11,13,9,6
90036C,2010-11-15,2011-04-11,22,8,5
90036D,2010-08-23,2010-11-01,11,8,7
90036D,2010-12-13,2011-01-31,8,11,4
90036E,2010-06-14,2010-07-19,6,8,15
90036E,2010-08-16,2010-09-20,6,10,13
90036E,2010-12-13,2011-01-10,5,15,8
90036E,2011-01-24,2011-02-21,5,16,7
90036E,2011-03-28,2011-04-25,5,18,5
90036E,2011-05-09,2011-07-04,9,19,4
90036F,2010-09-06,2010-11-01,9,8,5
90037C,2010-10-25,2011-01-03,11,8,4
90038A,2010-06-14,2010-08-23,11,8,13
90038A,2010-09-06,2010-09-20,3,9,12
90038A,2010-10-18,2010-11-01,3,11,10
90038A,2010-11-15,2011-01-03,8,12,9
90038A,2011-01-17,2011-03-21,10,13,8
90038A,2011-04-11,2011-06-20,11,15,6
90038A,2011-07-04,2011-07-18,3,16,5
90038A,2011-08-01,2011-08-22,4,17,4
90039D,2010-03-08,2010-04-12,6,8,14
90039D,2010-04-26,2010-06-07,7,9,13
90039D,2010-07-12,2010-11-01,17,12,10
90039D,2010-11-15,2010-11-29,3,13,9
90039D,2010-12-13,2011-01-03,4,14,8
90039D,2011-01-17,2011-05-02,16,15,7
90039D,2011-05-16,2011-05-30,3,16,6
90039D,2011-06-13,2011-07-18,6,17,5
90040A,2010-03-15,2010-04-26,7,9,16
90040A,2010-06-21,2010-07-05,3,12,13
90040A,2010-07-19,2010-08-09,4,13,12
90040A,2010-08-23,2010-09-06,3,14,11
90040B,2010-03-15,2010-03-29,3,12,19
90040B,2010-04-26,2010-05-31,6,14,17
90040B,2010-06-28,2010-08-09,7,17,14
90040B,2010-09-13,2010-10-25,7,19,12
90040C,2010-12-13,2011-02-28,12,12,6
90040C,2011-04-04,2011-09-19,25,14,4
90040D,2010-04-05,2010-05-31,9,10,7
90042A,2010-04-12,2010-04-26,3,8,13
90042A,2010-07-12,2010-08-02,4,13,8
90042A,2010-08-16,2010-08-30,3,14,7
90042A,2010-09-27,2010-11-01,6,16,5
90054,2010-12-06,2011-01-03,5,8,6
90054,2011-01-17,2011-05-30,20,9,5
90054,2011-06-13,2011-09-26,16,10,4
90057,2010-06-21,2010-11-15,22,8,13
90057,2011-02-28,2011-10-10,33,14,7
90058B,2010-08-30,2010-09-13,3,9,13
90058B,2010-10-18,2010-12-06,8,12,10
90058B,2010-12-20,2011-04-25,19,13,9
90058B,2011-05-23,2011-06-20,5,15,7
90058B,2011-07-04,2011-10-03,14,16,6
90059A,2010-06-14,2010-06-28,3,8,27
90059A,2010-07-12,2010-08-02,4,9,26
90059A,2010-08-16,2010-08-30,3,10,25
90059A,2010-09-13,2010-09-27,3,11,24
90059A,2010-10-18,2010-11-01,3,13,22
90059A,2011-02-21,2011-03-07,3,23,12
90059A,2011-03-21,2011-05-23,10,24,11
90059A,2011-06-20,2011-07-04,3,26,9
90059A,2011-08-01,2011-09-12,7,28,7
90059A,2011-09-26,2011-10-24,5,29,6
90059B,2010-12-13,2010-12-27,3,8,7
90059B,2011-01-24,2011-07-04,24,10,5
90059B,2011-07-18,2011-09-12,9,11,4
90059C,2010-10-18,2010-11-08,4,9,12
90059C,2010-12-06,2011-01-03,5,12,9
90059C,2011-01-17,2011-03-07,8,13,8
90059C,2011-03-21,2011-05-02,7,14,7
90059C,2011-05-16,2011-09-12,18,15,6
90059C,2011-09-26,2011-10-24,5,16,5
90059D,2010-04-12,2010-05-10,5,8,24
90059D,2010-05-24,2010-06-07,3,9,23
90059D,2010-07-05,2010-08-09,6,11,21
90059D,2010-09-13,2010-10-04,4,13,19
90059D,2010-11-15,2010-11-29,3,16,16
90059D,2011-01-24,2011-03-28,10,21,11
90059D,2011-05-16,2011-06-13,5,24,8
90059D,2011-07-11,2011-08-22,7,26,6
90059E,2010-05-03,2010-06-07,6,9,19
90059E,2010-06-28,2010-08-30,10,11,17
90059E,2010-10-04,2010-10-18,3,14,14
90059E,2010-12-13,2011-04-11,18,19,9
90059E,2011-04-25,2011-06-20,9,20,8
90059E,2011-07-18,2011-09-12,9,22,6
90059F,2010-07-12,2010-08-30,8,9,16
90059F,2010-09-13,2010-10-04,4,10,15
90059F,2010-10-18,2010-11-15,5,11,14
90059F,2010-11-29,2011-01-03,6,12,13
90059F,2011-01-24,2011-04-11,12,14,11
90059F,2011-04-25,2011-05-23,5,15,10
90059F,2011-06-06,2011-06-27,4,16,9
90059F,2011-08-01,2011-09-12,7,18,7
90059F,2011-10-17,2011-10-31,3,20,5
90060F,2010-07-19,2010-08-02,3,9,7
90060F,2010-08-16,2010-11-22,15,10,6
90060F,2010-12-06,2010-12-27,4,11,5
90060F,2011-01-10,2011-04-11,14,12,4
90062,2010-03-29,2010-05-03,6,14,34
90062,2010-10-18,2010-11-01,3,31,17
90063A,2011-05-16,2011-07-25,11,8,5
90063A,2011-08-08,2011-09-19,7,9,4
90064A,2011-02-21,2011-05-02,11,8,4
90064B,2011-06-20,2011-08-08,8,8,4
90067A,2010-08-23,2010-11-29,15,8,6
90067A,2010-12-13,2011-04-11,18,9,5
90067A,2011-04-25,2011-06-13,8,10,4
90070,2010-04-26,2010-05-24,5,12,19
90070,2010-06-14,2010-07-05,4,14,17
90070,2010-08-02,2010-11-01,14,17,14
90070,2010-11-15,2010-11-29,3,18,13
90070,2010-12-20,2011-01-31,7,20,11
90070,2011-02-14,2011-03-07,4,21,10
90070,2011-04-04,2011-05-16,7,23,8
90070,2011-05-30,2011-06-27,5,24,7
90071,2010-06-07,2010-08-02,9,18,32
90071,2010-09-06,2010-09-27,4,20,30
90071,2011-03-28,2011-04-11,3,36,14
90071,2011-05-02,2011-06-20,8,38,12
90071,2011-07-18,2011-08-01,3,41,9
90071,2011-08-15,2011-08-29,3,42,8
90071,2011-09-12,2011-09-26,3,43,7
90071,2011-10-17,2011-10-31,3,45,5
90072,2010-07-19,2010-08-09,4,8,19
90072,2010-08-23,2010-09-20,5,9,18
90072,2011-01-24,2011-03-21,9,18,9
90072,2011-04-04,2011-05-09,6,19,8
90072,2011-05-23,2011-07-18,9,20,7
90072,2011-08-01,2011-09-12,7,21,6
90072,2011-09-26,2011-10-24,5,22,5
90073,2010-06-07,2010-07-05,5,9,20
90073,2010-07-19,2010-08-09,4,10,19
90073,2010-09-06,2010-10-11,6,12,17
90073,2010-10-25,2010-11-29,6,13,16
90073,2011-01-24,2011-03-07,7,18,11
90073,2011-03-21,2011-04-11,4,19,10
90073,2011-04-25,2011-05-30,6,20,9
90073,2011-07-11,2011-08-29,8,24,5
90073,2011-09-12,2011-10-03,4,25,4
90079,2010-10-25,2010-11-08,3,8,5
90079,2010-11-22,2011-01-03,7,9,4
90081A,2010-06-07,2010-07-12,6,8,14
90081A,2010-08-16,2010-08-30,3,11,11
90081A,2010-09-13,2010-10-11,5,12,10
90081A,2010-12-13,2011-04-25,20,16,6
90081A,2011-05-09,2011-07-11,10,17,5
90081A,2011-07-25,2011-08-08,3,18,4
90081C,2010-03-22,2010-05-24,10,8,21
90081C,2010-06-14,2010-07-12,5,10,19
90081C,2010-08-16,2010-08-30,3,13,16
90081C,2010-10-04,2010-11-01,5,16,13
90081C,2010-12-13,2011-01-03,4,19,10
90081C,2011-01-17,2011-04-11,13,20,9
90081C,2011-05-23,2011-06-20,5,23,6
90081C,2011-07-04,2011-08-08,6,24,5
90081C,2011-08-22,2011-10-10,8,25,4
90082A,2010-07-19,2010-08-02,3,8,19
90082A,2010-08-16,2010-10-04,8,9,18
90082A,2010-12-13,2011-01-10,5,14,13
90082A,2011-01-24,2011-02-07,3,15,12
90082A,2011-02-21,2011-03-07,3,16,11
90082A,2011-04-04,2011-04-25,4,18,9
90082A,2011-05-23,2011-06-27,6,20,7
90082A,2011-07-11,2011-08-15,6,21,6
90082A,2011-09-05,2011-10-10,6,23,4
90082B,2010-08-23,2010-10-04,7,10,12
90082B,2010-12-20,2011-02-07,8,16,6
90082B,2011-02-21,2011-04-25,10,17,5
90082D,2010-03-22,2010-04-12,4,9,25
90083,2011-07-04,2011-10-31,18,8,5
90085,2010-04-26,2010-10-04,24,8,12
90085,2010-12-13,2011-01-24,7,12,8
90085,2011-02-07,2011-04-25,12,13,7
90085,2011-05-23,2011-06-06,3,16,4
90086,2011-01-10,2011-02-07,5,17,17
90086,2011-02-28,2011-04-11,7,19,15
90086,2011-04-25,2011-05-09,3,20,14
90086,2011-05-23,2011-06-06,3,21,13
90086,2011-06-20,2011-08-01,7,22,12
90086,2011-08-15,2011-09-05,4,23,11
90087,2010-05-10,2010-06-14,6,12,26
90087,2010-07-26,2010-08-09,3,15,23
90087,2010-09-06,2010-10-04,5,17,21
90087,2010-12-13,2011-01-03,4,22,16
90087,2011-01-17,2011-04-11,13,23,15
90087,2011-05-23,2011-06-06,3,26,12
90087,2011-07-11,2011-08-22,7,29,9
90089,2010-04-26,2010-05-24,5,8,15
90089,2010-06-28,2010-07-26,5,12,11
90089,2010-08-09,2010-09-13,6,13,10
90089,2010-09-27,2010-10-25,5,14,9
90089,2010-11-08,2010-11-29,4,15,8
90089,2010-12-20,2011-01-10,4,17,6
90089,2011-01-24,2011-06-27,23,18,5
90089,2011-07-11,2011-10-10,14,19,4
90090,2010-05-03,2010-06-14,7,9,4
90093,2010-12-13,2011-04-11,18,12,8
90093,2011-04-25,2011-05-09,3,13,7
90093,2011-05-23,2011-06-06,3,14,6
90093,2011-07-11,2011-08-22,7,16,4
90094,2010-12-13,2011-02-14,10,14,9
90094,2011-02-28,2011-05-02,10,15,8
90094,2011-05-16,2011-06-20,6,16,7
90094,2011-07-04,2011-07-25,4,17,6
90094,2011-08-22,2011-10-31,11,19,4
90096,2010-10-25,2010-11-08,3,10,24
90096,2010-12-13,2010-12-27,3,14,20
90096,2011-03-28,2011-04-11,3,22,12
90096,2011-05-30,2011-06-20,4,28,6
90098,2010-06-14,2010-06-28,3,8,21
90098,2010-07-12,2010-08-23,7,9,20
90098,2010-11-22,2011-01-24,10,20,9
90098,2011-02-07,2011-06-13,19,21,8
90098,2011-07-04,2011-08-01,5,23,6
90099,2010-12-13,2011-03-21,15,9,9
90099,2011-04-04,2011-05-02,5,10,8
90099,2011-05-23,2011-09-26,19,12,6
90099,2011-10-10,2011-10-31,4,13,5
90101,2010-09-06,2010-10-25,8,8,18
90101,2011-01-24,2011-04-25,14,15,11
90101,2011-05-09,2011-06-20,7,16,10
90101,2011-08-08,2011-09-12,6,19,7
90103,2010-07-19,2010-09-27,11,9,13
90103,2010-10-25,2010-11-08,3,11,11
90103,2010-11-22,2010-12-13,4,12,10
90103,2011-01-31,2011-04-25,13,16,6
90103,2011-05-09,2011-07-11,10,17,5
90103,2011-07-25,2011-10-24,14,18,4
90108,2010-12-27,2011-01-10,3,9,9
90108,2011-01-24,2011-04-11,12,10,8
90108,2011-04-25,2011-05-09,3,11,7
90108,2011-05-23,2011-07-04,7,12,6
90108,2011-07-18,2011-08-08,4,13,5
90108,2011-08-22,2011-09-12,4,14,4
90112,2010-05-31,2010-06-14,3,8,9
90112,2010-08-09,2010-10-04,9,12,5
90114,2011-10-10,2011-10-24,3,46,5
90116,2011-01-24,2011-02-28,6,19,25
90116,2011-04-04,2011-04-18,3,23,21
90116,2011-10-10,2011-10-24,3,39,5
90118,2011-01-17,2011-02-21,6,8,14
90118,2011-03-28,2011-04-11,3,10,12
90118,2011-04-25,2011-06-06,7,11,11
90118,2011-09-26,2011-10-24,5,17,5
90119,2011-01-24,2011-03-07,7,9,25
90119,2011-04-04,2011-05-02,5,11,23
90119,2011-06-20,2011-07-11,4,17,17
90120A,2010-05-17,2010-05-31,3,15,12
90120A,2010-09-06,2010-10-11,6,23,4
90120B,2010-03-15,2010-03-29,3,9,23
90120B,2010-04-12,2010-04-26,3,10,22
90120B,2010-05-10,2010-06-07,5,11,21
90120B,2010-08-09,2010-08-23,3,16,16
90120B,2010-09-06,2010-11-01,9,17,15
90120B,2010-12-06,2011-01-03,5,20,12
90120B,2011-02-14,2011-02-28,3,23,9
90120B,2011-03-14,2011-06-06,13,24,8
90120B,2011-06-20,2011-07-04,3,25,7
90120B,2011-07-18,2011-08-15,5,26,6
90120B,2011-08-29,2011-09-19,4,27,5
90120C,2010-02-15,2010-03-01,3,8,32
90120C,2010-05-03,2010-05-17,3,12,28
90120C,2010-07-05,2010-07-19,3,17,23
90120C,2010-08-02,2010-10-11,11,18,22
90120C,2011-03-14,2011-06-06,13,32,8
90120C,2011-06-20,2011-07-04,3,33,7
90120C,2011-07-18,2011-08-29,7,34,6
90120D,2010-03-15,2010-04-05,4,9,19
90120D,2010-04-19,2010-05-24,6,10,18
90120D,2010-07-19,2010-08-23,6,15,13
90120D,2010-09-06,2010-09-27,4,16,12
90120D,2010-12-20,2011-01-03,3,24,4
90122A,2010-07-12,2010-07-26,3,11,15
90122A,2010-08-09,2010-11-01,13,12,14
90122A,2011-02-14,2011-05-02,12,19,7
90122A,2011-05-16,2011-06-20,6,20,6
90122B,2010-07-05,2010-07-19,3,11,12
90122B,2010-08-09,2010-09-27,8,13,10
90122B,2010-11-29,2011-01-03,6,17,6
90122B,2011-01-17,2011-01-31,3,18,5
90122C,2010-06-28,2010-07-19,4,9,15
90122C,2010-08-02,2010-08-16,3,10,14
90122C,2010-08-30,2010-10-25,9,11,13
90122C,2010-11-29,2010-12-27,5,15,9
90122C,2011-01-17,2011-01-31,3,17,7
90122C,2011-02-14,2011-06-06,17,18,6
90122C,2011-06-20,2011-07-04,3,19,5
90122C,2011-07-18,2011-08-22,6,20,4
90123A,2010-11-29,2011-01-17,8,8,8
90123A,2011-02-14,2011-03-28,7,10,6
90123A,2011-04-11,2011-05-02,4,11,5
90123C,2011-01-17,2011-04-11,13,8,4
90123D,2010-11-29,2011-01-17,8,9,5
90123D,2011-01-31,2011-03-28,9,10,4
90124A,2010-07-19,2010-11-01,16,9,9
90124A,2010-11-29,2011-02-21,13,12,6
90124A,2011-03-07,2011-03-21,3,13,5
90124B,2010-07-19,2010-08-02,3,11,12
90124B,2010-08-16,2010-10-11,9,12,11
90124B,2010-10-25,2010-11-08,3,13,10
90124B,2010-12-06,2011-01-03,5,15,8
90124B,2011-01-31,2011-02-21,4,17,6
90124B,2011-03-07,2011-03-21,3,18,5
90124C,2010-12-06,2011-03-14,15,8,8
90124C,2011-04-04,2011-05-09,6,10,6
90124C,2011-05-23,2011-08-08,12,11,5
90124C,2011-08-22,2011-09-05,3,12,4
90125D,2010-09-20,2010-10-04,3,8,14
90125D,2011-01-31,2011-04-18,12,18,4
90129A,2010-04-12,2010-05-03,4,11,32
90129A,2010-05-17,2010-06-07,4,12,31
90129A,2010-12-20,2011-01-03,3,32,11
90129A,2011-01-17,2011-02-28,7,33,10
90129A,2011-03-14,2011-06-13,14,34,9
90129B,2010-04-12,2010-04-26,3,10,32
90129B,2010-05-10,2010-05-24,3,11,31
90129B,2010-06-07,2010-06-21,3,12,30
90129B,2010-07-05,2010-07-26,4,13,29
90129B,2011-01-17,2011-04-11,13,30,12
90129B,2011-04-25,2011-05-23,5,31,11
90129B,2011-07-25,2011-08-22,5,35,7
90129C,2010-05-17,2010-05-31,3,11,24
90129C,2010-06-14,2010-07-19,6,12,23
90129C,2010-12-20,2011-02-21,10,24,11
90129C,2011-03-07,2011-05-23,12,25,10
90129C,2011-07-25,2011-08-29,6,29,6
90129D,2010-05-10,2010-06-07,5,10,15
90129D,2010-07-05,2010-07-19,3,12,13
90129D,2010-09-13,2010-10-04,4,17,8
90129D,2010-10-18,2010-11-15,5,18,7
90129D,2010-12-13,2011-07-11,31,20,5
90129D,2011-07-25,2011-08-29,6,21,4
90129E,2010-03-29,2010-04-12,3,10,33
90129E,2010-12-27,2011-03-07,11,34,9
90129E,2011-03-21,2011-07-11,17,35,8
90129E,2011-07-25,2011-08-22,5,36,7
90129F,2010-03-29,2010-04-19,4,8,23
90129F,2010-05-03,2010-06-14,7,9,22
90129F,2010-06-28,2010-07-26,5,10,21
90129F,2010-09-27,2010-10-11,3,14,17
90129F,2010-12-27,2011-03-14,12,22,9
90129F,2011-03-28,2011-06-13,12,23,8
90129F,2011-06-27,2011-07-11,3,24,7
90129F,2011-07-25,2011-08-22,5,25,6
90130A,2010-10-11,2010-10-25,3,8,6
90130A,2010-11-15,2011-07-11,35,10,4
90130B,2010-03-22,2010-04-12,4,8,28
90130B,2010-04-26,2010-08-09,16,9,27
90130B,2010-09-13,2010-10-11,5,11,25
90130B,2011-01-24,2011-02-21,5,20,16
90130B,2011-03-28,2011-04-25,5,22,14
90130B,2011-05-30,2011-06-20,4,24,12
90130B,2011-09-19,2011-10-17,5,31,5
90130C,2010-09-13,2010-11-01,8,8,13
90130C,2010-11-15,2010-11-29,3,9,12
90130C,2011-01-10,2011-03-28,12,12,9
90130C,2011-04-11,2011-07-11,14,13,8
90130C,2011-08-08,2011-10-17,11,15,6
90133,2010-05-24,2010-06-14,4,10,12
90133,2010-06-28,2010-07-12,3,11,11
90133,2010-08-09,2010-11-15,15,13,9
90133,2010-12-20,2011-02-14,9,15,7
90133,2011-03-07,2011-06-27,17,17,5
90133,2011-07-11,2011-10-24,16,18,4
90134,2010-03-15,2010-03-29,3,8,52
90134,2010-08-23,2010-09-20,5,23,37
90134,2011-05-02,2011-05-30,5,45,15
90134,2011-08-15,2011-09-12,5,52,8
90138,2010-03-22,2010-06-21,14,8,9
90138,2010-07-05,2010-11-15,20,9,8
90138,2010-12-06,2011-01-03,5,11,6
90138,2011-01-24,2011-04-18,13,13,4
90141A,2010-12-06,2011-01-17,7,8,8
90141A,2011-03-07,2011-07-11,19,12,4
90143,2010-03-08,2010-04-12,6,8,24
90143,2010-04-26,2010-05-24,5,9,23
90143,2010-06-07,2010-08-16,11,10,22
90143,2010-08-30,2010-09-20,4,11,21
90143,2010-12-20,2011-02-07,8,18,14
90143,2011-05-23,2011-06-27,6,25,7
90143,2011-07-25,2011-08-15,4,27,5
90144,2010-03-22,2010-04-19,5,9,19
90144,2010-05-03,2010-06-07,6,10,18
90144,2010-06-21,2010-08-09,8,11,17
90144,2010-08-23,2010-09-06,3,12,16
90144,2010-09-20,2010-10-04,3,13,15
90144,2010-11-15,2010-12-06,4,16,12
90144,2010-12-20,2011-01-03,3,17,11
90144,2011-01-17,2011-03-07,8,18,10
90144,2011-03-21,2011-05-09,8,19,9
90144,2011-06-06,2011-08-22,12,22,6
90144,2011-09-12,2011-10-17,6,24,4
90145,2010-03-22,2010-04-19,5,8,30
90145,2010-06-28,2010-07-12,3,14,24
90145,2010-08-02,2010-10-04,10,16,22
90145,2010-12-20,2011-01-10,4,23,15
90145,2011-01-24,2011-02-07,3,24,14
90145,2011-02-21,2011-03-14,4,25,13
90145,2011-03-28,2011-05-23,9,26,12
90145,2011-06-06,2011-06-27,4,27,11
90145,2011-07-25,2011-08-15,4,30,8
90146,2010-11-22,2010-12-06,3,10,7
90146,2010-12-20,2011-01-17,5,11,6
90147,2010-02-15,2010-05-03,12,8,34
90147,2010-06-14,2010-08-02,8,13,29
90147,2010-08-23,2010-09-13,4,15,27
90147,2010-12-20,2011-01-03,3,25,17
90147,2011-01-17,2011-01-31,3,26,16
90147,2011-04-11,2011-04-25,3,33,9
90147,2011-06-27,2011-08-29,10,37,5
90148,2010-08-02,2010-09-27,9,8,9
90148,2010-10-18,2010-11-08,4,10,7
90148,2010-11-22,2011-01-17,9,11,6
90148,2011-02-21,2011-03-28,6,13,4
90155,2010-09-06,2010-10-04,5,9,9
90155,2010-10-18,2010-11-01,3,10,8
90155,2010-11-22,2010-12-27,6,12,6
90155,2011-01-10,2011-07-11,27,13,5
90155,2011-07-25,2011-08-22,5,14,4
90157,2010-05-03,2010-06-07,6,8,12
90157,2010-07-05,2010-07-19,3,11,9
90157,2010-08-23,2010-11-15,13,14,6
90157,2010-11-29,2011-02-21,13,15,5
90157,2011-03-07,2011-04-18,7,16,4
90158,2010-05-03,2010-05-24,4,10,36
90158,2010-08-09,2010-09-20,7,18,28
90158,2011-01-24,2011-02-21,5,27,19
90158,2011-03-28,2011-04-11,3,31,15
90158,2011-05-02,2011-06-13,7,33,13
90158,2011-07-18,2011-08-08,4,35,11
90159,2010-05-03,2010-05-17,3,8,12
90159,2010-05-31,2010-06-14,3,9,11
90159,2010-07-05,2010-07-19,3,11,9
90159,2010-08-23,2010-11-01,11,14,6
90159,2010-11-15,2011-04-11,22,15,5
90160A,2010-10-25,2010-11-29,6,8,14
90160A,2010-12-13,2011-01-17,6,9,13
90160A,2011-03-07,2011-04-11,6,13,9
90160A,2011-05-16,2011-06-13,5,16,6
90160A,2011-06-27,2011-07-11,3,17,5
90160B,2010-05-24,2010-06-14,4,8,17
90160B,2010-06-28,2010-07-19,4,9,16
90160B,2010-08-16,2010-08-30,3,11,14
90160B,2010-09-13,2010-10-11,5,12,13
90160B,2010-11-15,2010-11-29,3,14,11
90160B,2010-12-13,2011-01-03,4,15,10
90160B,2011-01-31,2011-02-21,4,18,7
90160B,2011-03-07,2011-04-11,6,19,6
90160B,2011-05-02,2011-07-11,11,21,4
90160C,2010-05-31,2010-06-14,3,9,32
90160C,2010-08-16,2010-08-30,3,15,26
90160C,2010-09-13,2010-11-01,8,16,25
90160C,2010-11-15,2010-11-29,3,17,24
90160C,2011-03-07,2011-03-21,3,26,15
90160C,2011-05-02,2011-06-13,7,29,12
90160C,2011-06-27,2011-07-11,3,30,11
90160C,2011-08-08,2011-08-29,4,32,9
90160D,2010-05-03,2010-06-14,7,9,14
90160D,2010-06-28,2010-08-02,6,10,13
90160D,2010-08-16,2010-11-29,16,11,12
90160D,2010-12-13,2011-01-17,6,12,11
90160D,2011-02-21,2011-04-11,8,14,9
