StockCode,product,ABC,XYZ,class,revenue,units,weeks_active,cv,is_forecastable,revenue_rank,cumulative_revenue,cumulative_revenue_pct,sku_pct,policy_note
90027B,GLASS BEAD HOOP EARRINGS MONTANA,C,Z,CZ,38.28,13,9,3.952,0,4378,19694572.45,99.974,92.676,Delist candidate — worst capital-to-value ratio
85115B,S/4 BLACK DISCO PARTITION PANEL,C,Z,CZ,37.62,6,2,7.141,0,4379,19694610.07,99.974,92.697,Delist candidate — worst capital-to-value ratio
90176B,DIAMANTE NECKLACE BLACK,C,Z,CZ,37.62,5,4,5.303,0,4380,19694647.69,99.974,92.718,Delist candidate — worst capital-to-value ratio
90039A,FIRE POLISHED GLASS BRACELET RED,C,Z,CZ,37.61,10,5,6.372,0,4381,19694685.3,99.974,92.739,Delist candidate — worst capital-to-value ratio
90214F,"LETTER ""F"" BLING KEY RING",C,Z,CZ,37.53,45,22,3.388,0,4382,19694722.83,99.975,92.76,Delist candidate — worst capital-to-value ratio
79413,GLASS WINE GLASS DECORATIONS,C,Z,CZ,37.5,30,5,5.537,0,4383,19694760.33,99.975,92.782,Delist candidate — worst capital-to-value ratio
37112,YELLOW BIRDS FELT DES FOODCOVER,C,Z,CZ,37.5,10,4,5.495,0,4384,19694797.83,99.975,92.803,Delist candidate — worst capital-to-value ratio
90126A,PINK BERTIE MOBILE PHONE CHARM,C,Z,CZ,37.14,20,5,6.612,0,4385,19694834.97,99.975,92.824,Delist candidate — worst capital-to-value ratio
84251J,"GREETING CARD, THE BLACK CAT",C,Z,CZ,37.04,74,11,4.631,0,4386,19694872.01,99.975,92.845,Delist candidate — worst capital-to-value ratio
16162M,THE KING GIFT BAG 25x24x12cm,C,Z,CZ,36.96,88,10,3.386,0,4387,19694908.97,99.976,92.866,Delist candidate — worst capital-to-value ratio
72715,SPHERICAL IVORY CANDLE,C,Z,CZ,36.96,88,11,3.289,0,4388,19694945.93,99.976,92.887,Delist candidate — worst capital-to-value ratio
17014E,ORIGAMI OPIUM INCENSE CONES,C,Z,CZ,36.6,95,6,9.506,0,4389,19694982.53,99.976,92.909,Delist candidate — worst capital-to-value ratio
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,C,Z,CZ,36.33,7,5,5.157,0,4390,19695018.86,99.976,92.93,Delist candidate — worst capital-to-value ratio
90037D,TINY CRYSTALS BRACELET BLACK,C,Z,CZ,35.87,14,7,4.947,0,4391,19695054.73,99.976,92.951,Delist candidate — worst capital-to-value ratio
37348,SET OF 4 PASTEL STACKING MUGS,C,Z,CZ,35.7,14,6,5.359,0,4392,19695090.43,99.976,92.972,Delist candidate — worst capital-to-value ratio
84745B,BLUE HANGING GINGHAM EASTER HEN,C,Z,CZ,35.7,85,17,2.555,0,4393,19695126.13,99.977,92.993,Delist candidate — worst capital-to-value ratio
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,C,Z,CZ,35.63,7,7,3.723,0,4394,19695161.76,99.977,93.014,Delist candidate — worst capital-to-value ratio
79063D,"RETRO PILL BOX , REVOLUTIONARY",C,Z,CZ,35.33,190,9,5.852,0,4395,19695197.09,99.977,93.036,Delist candidate — worst capital-to-value ratio
90011C,GREEN CRYSTAL DROP EARRINGS,C,Z,CZ,35.33,12,7,5.416,0,4396,19695232.42,99.977,93.057,Delist candidate — worst capital-to-value ratio
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,C,Z,CZ,35.26,6,5,4.702,0,4397,19695267.68,99.977,93.078,Delist candidate — worst capital-to-value ratio
DCGS0058,MISO PRETTY  GUM,C,Z,CZ,34.82,42,19,3.081,0,4398,19695302.5,99.978,93.099,Delist candidate — worst capital-to-value ratio
84868B,BLUE BABY BOY'S MEMORY BOX,C,Z,CZ,34.75,5,3,6.037,0,4399,19695337.25,99.978,93.12,Delist candidate — worst capital-to-value ratio
90081B,LILY BROOCH WHITE/SILVER COLOUR,C,Z,CZ,34.65,7,3,6.271,0,4400,19695371.9,99.978,93.141,Delist candidate — worst capital-to-value ratio
84546,CROCHET POODLE KEYRING,C,Z,CZ,34.65,21,3,6.601,0,4401,19695406.55,99.978,93.163,Delist candidate — worst capital-to-value ratio
35955,SMALL FOLKART CHRISTMAS TREE DEC,C,Z,CZ,34.62,135,3,9.998,0,4402,19695441.17,99.978,93.184,Delist candidate — worst capital-to-value ratio
44265,M/COLOUR POM-POM CURTAIN,C,Z,CZ,34.0,8,4,5.315,0,4403,19695475.17,99.978,93.205,Delist candidate — worst capital-to-value ratio
90066A,PINK VINTAGE VICTORIAN CHOKER,C,Z,CZ,33.75,5,2,7.286,0,4404,19695508.92,99.979,93.226,Delist candidate — worst capital-to-value ratio
84456,SET OF 3 RABBIT EGG EASTER,C,Z,CZ,33.15,37,13,3.857,0,4405,19695542.07,99.979,93.247,Delist candidate — worst capital-to-value ratio
85079,EMBROIDERED REINDEER DECORATION,C,Z,CZ,33.1,24,4,6.076,0,4406,19695575.17,99.979,93.268,Delist candidate — worst capital-to-value ratio
90076,MONTANA DIAMOND CLUSTER EARRINGS,C,Z,CZ,33.0,12,7,5.416,0,4407,19695608.17,99.979,93.29,Delist candidate — worst capital-to-value ratio
DCGS0003,BOXED GLASS ASHTRAY,C,Z,CZ,32.59,13,13,2.646,0,4408,19695640.76,99.979,93.311,Delist candidate — worst capital-to-value ratio
90214O,"LETTER ""O"" BLING KEY RING",C,Z,CZ,31.42,36,16,4.041,0,4409,19695672.18,99.979,93.332,Delist candidate — worst capital-to-value ratio
23632,SET 10 CARDS CHEERFUL ROBIN 17065,C,Z,CZ,31.2,15,6,5.389,0,4410,19695703.38,99.98,93.353,Delist candidate — worst capital-to-value ratio
84745A,PINK HANGING GINGHAM EASTER HEN,C,Z,CZ,31.08,74,15,2.822,0,4411,19695734.46,99.98,93.374,Delist candidate — worst capital-to-value ratio
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,C,Z,CZ,30.66,61,14,4.433,0,4412,19695765.12,99.98,93.395,Delist candidate — worst capital-to-value ratio
21919,Electronic Talking Breath-A-Loser,C,Z,CZ,30.47,6,4,5.281,0,4413,19695795.59,99.98,93.417,Delist candidate — worst capital-to-value ratio
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,C,Z,CZ,30.42,38,17,2.712,0,4414,19695826.01,99.98,93.438,Delist candidate — worst capital-to-value ratio
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,C,Z,CZ,30.23,8,8,3.464,0,4415,19695856.24,99.98,93.459,Delist candidate — worst capital-to-value ratio
90214V,"LETTER ""V"" BLING KEY RING",C,Z,CZ,30.23,39,23,3.393,0,4416,19695886.47,99.98,93.48,Delist candidate — worst capital-to-value ratio
18010,ASSORTED FRAGRANCE BATH CONFETTI,C,Z,CZ,30.16,64,5,5.145,0,4417,19695916.63,99.981,93.501,Delist candidate — worst capital-to-value ratio
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,C,Z,CZ,30.08,14,7,4.255,0,4418,19695946.71,99.981,93.522,Delist candidate — worst capital-to-value ratio
47563B,WAVELINE SURF IRONING BOARD COVER,C,Z,CZ,30.0,8,6,4.664,0,4419,19695976.71,99.981,93.544,Delist candidate — worst capital-to-value ratio
84876C,SILVER HEART COMPACT MIRROR,C,Z,CZ,30.0,8,3,7.794,0,4420,19696006.71,99.981,93.565,Delist candidate — worst capital-to-value ratio
90176E,DIAMANTE NECKLACE GREEN,C,Z,CZ,29.98,4,3,6.164,0,4421,19696036.69,99.981,93.586,Delist candidate — worst capital-to-value ratio
21767,FRENCH STYLE WIRE DOOR CABINET,C,Z,CZ,29.95,1,1,10.149,0,4422,19696066.64,99.981,93.607,Delist candidate — worst capital-to-value ratio
78056,CAMOUFLAGE BACKPACK ON WHEELS,C,Z,CZ,29.85,3,2,7.535,0,4423,19696096.49,99.982,93.628,Delist candidate — worst capital-to-value ratio
22351,DOTCOMGIFTSHOP TEA TOWEL,C,Z,CZ,29.81,15,3,8.238,0,4424,19696126.3,99.982,93.649,Delist candidate — worst capital-to-value ratio
35598A,DUSTY PINK CHRISTMAS TREE 60CM,C,Z,CZ,29.5,10,2,9.18,0,4425,19696155.8,99.982,93.671,Delist candidate — worst capital-to-value ratio
78034B,BLUE NETTING STORAGE HANGER,C,Z,CZ,29.25,15,9,3.651,0,4426,19696185.05,99.982,93.692,Delist candidate — worst capital-to-value ratio
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,C,Z,CZ,28.9,34,12,3.27,0,4427,19696213.95,99.982,93.713,Delist candidate — worst capital-to-value ratio
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,C,Z,CZ,28.86,46,19,2.657,0,4428,19696242.81,99.982,93.734,Delist candidate — worst capital-to-value ratio
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,C,Z,CZ,28.56,68,15,2.929,0,4429,19696271.37,99.982,93.755,Delist candidate — worst capital-to-value ratio
21097,SET/6 GREEN SPRING  PAPER PLATE,C,Z,CZ,28.05,33,6,4.813,0,4430,19696299.42,99.983,93.776,Delist candidate — worst capital-to-value ratio
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,C,Z,CZ,28.01,28,11,3.387,0,4431,19696327.43,99.983,93.798,Delist candidate — worst capital-to-value ratio
17091F,SANDALWOOD INCENSE IN TIN,C,Z,CZ,27.71,19,4,5.301,0,4432,19696355.14,99.983,93.819,Delist candidate — worst capital-to-value ratio
23637,SET 10 CARDS OUT OF ORDER 17216,C,Z,CZ,27.39,11,8,3.915,0,4433,19696382.53,99.983,93.84,Delist candidate — worst capital-to-value ratio
23613,SET 10 XMAS CARDS & BADGES 17070,C,Z,CZ,27.39,11,4,5.393,0,4434,19696409.92,99.983,93.861,Delist candidate — worst capital-to-value ratio
84030B,KNITTED POM POM HOT WATER BOTTLE,C,Z,CZ,27.21,6,3,7.141,0,4435,19696437.13,99.983,93.882,Delist candidate — worst capital-to-value ratio
84867B,BLUE BABY BOY'S PHOTO ALBUM,C,Z,CZ,27.14,2,1,10.149,0,4436,19696464.27,99.983,93.903,Delist candidate — worst capital-to-value ratio
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,C,Z,CZ,27.04,8,7,3.905,0,4437,19696491.31,99.984,93.925,Delist candidate — worst capital-to-value ratio
23702,High Resolution Image,C,Z,CZ,27.0,4,3,6.164,0,4438,19696518.31,99.984,93.946,Delist candidate — worst capital-to-value ratio
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,C,Z,CZ,26.7,62,5,9.174,0,4439,19696545.01,99.984,93.967,Delist candidate — worst capital-to-value ratio
90027A,GLASS BEAD HOOP EARRINGS BLACK,C,Z,CZ,26.52,9,6,5.095,0,4440,19696571.53,99.984,93.988,Delist candidate — worst capital-to-value ratio
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,C,Z,CZ,26.5,7,7,3.723,0,4441,19696598.03,99.984,94.009,Delist candidate — worst capital-to-value ratio
23636,SET 10 CARDS WISHING TREE 17116,C,Z,CZ,26.19,9,5,5.341,0,4442,19696624.22,99.984,94.03,Delist candidate — worst capital-to-value ratio
90182A,AMBER 3 BEAD DROP EARRINGS,C,Z,CZ,26.16,9,6,5.095,0,4443,19696650.38,99.984,94.052,Delist candidate — worst capital-to-value ratio
90041,PEARL AND CHERRY QUARTZ BRACLET,C,Z,CZ,25.67,7,6,4.255,0,4444,19696676.05,99.984,94.073,Delist candidate — worst capital-to-value ratio
20954,*USB Office Mirror Ball,C,Z,CZ,25.59,3,2,7.535,0,4445,19696701.64,99.985,94.094,Delist candidate — worst capital-to-value ratio
90142A,GREEN PENDANT SHELL NECKLACE,C,Z,CZ,25.45,5,4,5.303,0,4446,19696727.09,99.985,94.115,Delist candidate — worst capital-to-value ratio
DCGS0070,CAMOUFLAGE DOG COLLAR,C,Z,CZ,25.44,2,2,7.141,0,4447,19696752.53,99.985,94.136,Delist candidate — worst capital-to-value ratio
47552A,DOTS IRONING BOARD COVER,C,Z,CZ,25.35,13,8,5.046,0,4448,19696777.88,99.985,94.157,Delist candidate — worst capital-to-value ratio
90214Y,"LETTER ""Y"" BLING KEY RING",C,Z,CZ,25.34,68,9,8.953,0,4449,19696803.22,99.985,94.179,Delist candidate — worst capital-to-value ratio
90055,CRACKED GLAZE EARRINGS BROWN,C,Z,CZ,25.28,10,10,3.066,0,4450,19696828.5,99.985,94.2,Delist candidate — worst capital-to-value ratio
35597D,PINK/WHITE CHRISTMAS TREE 30CM,C,Z,CZ,25.28,58,5,5.91,0,4451,19696853.78,99.985,94.221,Delist candidate — worst capital-to-value ratio
90053,CRACKED GLAZE EARRINGS IVORY,C,Z,CZ,25.23,10,10,3.066,0,4452,19696879.01,99.986,94.242,Delist candidate — worst capital-to-value ratio
90128C,GREEN LEAVES AND BEADS PHONE CHARM,C,Z,CZ,25.04,17,6,7.254,0,4453,19696904.05,99.986,94.263,Delist candidate — worst capital-to-value ratio
23620,SET 10 CARDS PERFECT POST 17090,C,Z,CZ,24.9,10,6,4.45,0,4454,19696928.95,99.986,94.285,Delist candidate — worst capital-to-value ratio
84550,CROCHET LILAC/RED BEAR KEYRING,C,Z,CZ,24.75,15,5,5.474,0,4455,19696953.7,99.986,94.306,Delist candidate — worst capital-to-value ratio
35633B,BLUE TINSEL GARLAND,C,Z,CZ,24.7,130,9,4.564,0,4456,19696978.4,99.986,94.327,Delist candidate — worst capital-to-value ratio
35596,WOOD XMAS TREE 9 FIG SHELVES,C,Z,CZ,24.65,29,2,7.647,0,4457,19697003.05,99.986,94.348,Delist candidate — worst capital-to-value ratio
10124A,SPOTS ON RED BOOKCOVER TAPE,C,Z,CZ,24.36,58,16,2.855,0,4458,19697027.41,99.986,94.369,Delist candidate — worst capital-to-value ratio
84450A,PINK RABBIT SITTING EASTER,C,Z,CZ,24.18,52,4,5.484,0,4459,19697051.59,99.986,94.39,Delist candidate — worst capital-to-value ratio
84575B,BROWN DOG CANNISTER W BONE,C,Z,CZ,23.8,4,3,6.164,0,4460,19697075.39,99.987,94.412,Delist candidate — worst capital-to-value ratio
90128B,BLUE LEAVES AND BEADS PHONE CHARM,C,Z,CZ,23.76,18,6,6.913,0,4461,19697099.15,99.987,94.433,Delist candidate — worst capital-to-value ratio
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,C,Z,CZ,23.7,61,4,9.486,0,4462,19697122.85,99.987,94.454,Delist candidate — worst capital-to-value ratio
90011E,AMBER CRYSTAL DROP EARRINGS,C,Z,CZ,23.61,8,8,3.464,0,4463,19697146.46,99.987,94.475,Delist candidate — worst capital-to-value ratio
23623,SET 10 CARD CHRISTMAS WELCOME 17112,C,Z,CZ,23.28,8,5,5.0,0,4464,19697169.74,99.987,94.496,Delist candidate — worst capital-to-value ratio
90095,NECKLACE+BRACELET SET PINK BLOSSOM,C,Z,CZ,22.91,8,3,7.794,0,4465,19697192.65,99.987,94.517,Delist candidate — worst capital-to-value ratio
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,C,Z,CZ,22.56,6,6,4.041,0,4466,19697215.21,99.987,94.539,Delist candidate — worst capital-to-value ratio
35591T,TURQUOISE CHRISTMAS TREE,C,Z,CZ,22.5,18,7,4.273,0,4467,19697237.71,99.987,94.56,Delist candidate — worst capital-to-value ratio
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",C,Z,CZ,22.5,6,1,10.149,0,4468,19697260.21,99.987,94.581,Delist candidate — worst capital-to-value ratio
85225,BLING KEY RING STAND,C,Z,CZ,22.5,19,10,4.345,0,4469,19697282.71,99.988,94.602,Delist candidate — worst capital-to-value ratio
90189B,GOLD 2 STRAND NECKLACE-LEAF CHARMS,C,Z,CZ,22.5,3,2,7.535,0,4470,19697305.21,99.988,94.623,Delist candidate — worst capital-to-value ratio
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,C,Z,CZ,22.41,9,4,5.577,0,4471,19697327.62,99.988,94.644,Delist candidate — worst capital-to-value ratio
23640,SET 10 CARDS SCOTTIE DOG 17211,C,Z,CZ,22.41,9,8,3.623,0,4472,19697350.03,99.988,94.666,Delist candidate — worst capital-to-value ratio
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,C,Z,CZ,21.5,18,2,9.081,0,4473,19697371.53,99.988,94.687,Delist candidate — worst capital-to-value ratio
90214Z,"LETTER ""Z"" BLING KEY RING",C,Z,CZ,21.49,31,16,4.184,0,4474,19697393.02,99.988,94.708,Delist candidate — worst capital-to-value ratio
84387A,BIRD ON BRANCH CANVAS SCREEN,C,Z,CZ,21.45,11,1,10.149,0,4475,19697414.47,99.988,94.729,Delist candidate — worst capital-to-value ratio
44092C,PURPLE/COPPER HANGING LAMPSHADE,C,Z,CZ,21.25,25,9,3.848,0,4476,19697435.72,99.988,94.75,Delist candidate — worst capital-to-value ratio
21387,IVORY HANGING DECORATION  RABBIT,C,Z,CZ,21.25,25,2,9.364,0,4477,19697456.97,99.988,94.771,Delist candidate — worst capital-to-value ratio
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,C,Z,CZ,21.24,13,7,5.166,0,4478,19697478.21,99.989,94.793,Delist candidate — worst capital-to-value ratio
21594,Dr. Jam's Arouzer Stress Ball,C,Z,CZ,21.06,5,5,4.45,0,4479,19697499.27,99.989,94.814,Delist candidate — worst capital-to-value ratio
23692,WRAP A PRETTY THANK YOU,C,Z,CZ,21.0,50,2,7.141,0,4480,19697520.27,99.989,94.835,Delist candidate — worst capital-to-value ratio
35603B,S/16 BLACK SHINY/MAT BAUBLES,C,Z,CZ,21.0,50,1,10.149,0,4481,19697541.27,99.989,94.856,Delist candidate — worst capital-to-value ratio
DCGS0072,CAT CAMOUFLAGUE COLLAR,C,Z,CZ,20.68,4,1,10.149,0,4482,19697561.95,99.989,94.877,Delist candidate — worst capital-to-value ratio
10002R,ROBOT PENCIL SHARPNER,C,Z,CZ,20.57,4,3,6.164,0,4483,19697582.52,99.989,94.898,Delist candidate — worst capital-to-value ratio
79172D,PURPLE TINT ACRYLIC FLOWER VASE,C,Z,CZ,20.4,24,4,6.016,0,4484,19697602.92,99.989,94.92,Delist candidate — worst capital-to-value ratio
90082C,DIAMANTE BOW BROOCH WHITE COLOUR,C,Z,CZ,19.93,3,3,5.802,0,4485,19697622.85,99.989,94.941,Delist candidate — worst capital-to-value ratio
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,C,Z,CZ,19.92,8,3,7.794,0,4486,19697642.77,99.989,94.962,Delist candidate — worst capital-to-value ratio
23616,SET 10 CARDS JINGLE BELLS 17217,C,Z,CZ,19.92,8,5,5.0,0,4487,19697662.69,99.989,94.983,Delist candidate — worst capital-to-value ratio
90127A,PINK BEADS+HAND PHONE CHARM,C,Z,CZ,19.92,14,2,8.805,0,4488,19697682.61,99.99,95.004,Delist candidate — worst capital-to-value ratio
23646,SET 10 CARDS JINGLE BELLS 16957,C,Z,CZ,19.92,8,4,5.612,0,4489,19697702.53,99.99,95.025,Delist candidate — worst capital-to-value ratio
84570B,WHITE SATIN DRESS JEWEL STAND,C,Z,CZ,19.8,4,2,8.0,0,4490,19697722.33,99.99,95.047,Delist candidate — worst capital-to-value ratio
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,C,Z,CZ,19.77,31,5,7.354,0,4491,19697742.1,99.99,95.068,Delist candidate — worst capital-to-value ratio
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,C,Z,CZ,19.72,68,1,10.149,0,4492,19697761.82,99.99,95.089,Delist candidate — worst capital-to-value ratio
20680,PINK FLOWERS CHILDS UMBRELLA,C,Z,CZ,19.5,6,3,7.141,0,4493,19697781.32,99.99,95.11,Delist candidate — worst capital-to-value ratio
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",C,Z,CZ,19.4,52,4,5.731,0,4494,19697800.72,99.99,95.131,Delist candidate — worst capital-to-value ratio
81950V,FLOWER PURPLE CLOCK W/SUCKER,C,Z,CZ,19.09,33,9,4.568,0,4495,19697819.81,99.99,95.152,Delist candidate — worst capital-to-value ratio
90025D,BAROQUE BUTTERFLY EARRINGS PINK,C,Z,CZ,18.69,5,5,4.45,0,4496,19697838.5,99.99,95.174,Delist candidate — worst capital-to-value ratio
84732B,CUTE BIRD CEATURE SCREEN,C,Z,CZ,18.48,28,6,7.361,0,4497,19697856.98,99.99,95.195,Delist candidate — worst capital-to-value ratio
84311,CAMOFLAGE CUSHION COVER,C,Z,CZ,18.15,11,1,10.149,0,4498,19697875.13,99.991,95.216,Delist candidate — worst capital-to-value ratio
72796A,S/3 ENGLISH LAVENDER SQU CANDLE,C,Z,CZ,18.15,11,5,5.393,0,4499,19697893.28,99.991,95.237,Delist candidate — worst capital-to-value ratio
84614C,BLUE BAROQUE FLOCK CANDLE HOLDER,C,Z,CZ,17.85,3,1,10.149,0,4500,19697911.13,99.991,95.258,Delist candidate — worst capital-to-value ratio
18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,C,Z,CZ,17.85,7,3,6.271,0,4501,19697928.98,99.991,95.279,Delist candidate — worst capital-to-value ratio
71050,SMALL SINGLE FLAME CANDLE HOLDER,C,Z,CZ,17.85,51,7,4.146,0,4502,19697946.83,99.991,95.301,Delist candidate — worst capital-to-value ratio
90182B,AMETHYST 3 BEAD DROP EARRINGS,C,Z,CZ,17.53,6,5,4.702,0,4503,19697964.36,99.991,95.322,Delist candidate — worst capital-to-value ratio
23627,SET 10 CARDS XMAS GRAPHIC  17218,C,Z,CZ,17.43,7,2,8.805,0,4504,19697981.79,99.991,95.343,Delist candidate — worst capital-to-value ratio
DCGS0066N,NAVY CUDDLES DOG HOODIE,C,Z,CZ,17.3,2,1,10.149,0,4505,19697999.09,99.991,95.364,Delist candidate — worst capital-to-value ratio
DCGS0068,DOGS NIGHT COLLAR,C,Z,CZ,17.12,2,2,7.141,0,4506,19698016.21,99.991,95.385,Delist candidate — worst capital-to-value ratio
21120,*Boombox Ipod Classic,C,Z,CZ,16.98,1,1,10.149,0,4507,19698033.19,99.991,95.406,Delist candidate — worst capital-to-value ratio
72805,VANILLA CANDLE IN EMBOSSED ZINC POT,C,Z,CZ,16.9,10,3,6.206,0,4508,19698050.09,99.991,95.428,Delist candidate — worst capital-to-value ratio
72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,C,Z,CZ,16.8,8,4,5.315,0,4509,19698066.89,99.992,95.449,Delist candidate — worst capital-to-value ratio
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,C,Z,CZ,16.8,40,10,3.821,0,4510,19698083.69,99.992,95.47,Delist candidate — worst capital-to-value ratio
21511,VINTAGE COLLAGE  GREETING  CARD,C,Z,CZ,16.8,40,2,7.286,0,4511,19698100.49,99.992,95.491,Delist candidate — worst capital-to-value ratio
23644,SET 10 CARDS CHRISTMAS TREE 16955,C,Z,CZ,16.65,5,5,4.45,0,4512,19698117.14,99.992,95.512,Delist candidate — worst capital-to-value ratio
90102,WHITE FRANGIPANI HAIR CLIP,C,Z,CZ,16.11,19,4,6.294,0,4513,19698133.25,99.992,95.533,Delist candidate — worst capital-to-value ratio
62074B,ELEPHANT CLIP W SUCTION CUP,C,Z,CZ,15.96,38,11,3.72,0,4514,19698149.21,99.992,95.555,Delist candidate — worst capital-to-value ratio
84630,FLOWERS AND BIRDS WALL PLAQUE,C,Z,CZ,15.9,2,1,10.149,0,4515,19698165.11,99.992,95.576,Delist candidate — worst capital-to-value ratio
84250M,"GREETING CARD, BLACKPOOL ROCK",C,Z,CZ,15.9,28,11,4.699,0,4516,19698181.01,99.992,95.597,Delist candidate — worst capital-to-value ratio
35932,PINK CHRISTMAS TREE DECORATION,C,Z,CZ,15.63,37,9,4.16,0,4517,19698196.64,99.992,95.618,Delist candidate — worst capital-to-value ratio
21560,TOADSTOOL  LUNCHBOX WITH CUTLERY,C,Z,CZ,15.44,4,2,8.0,0,4518,19698212.08,99.992,95.639,Delist candidate — worst capital-to-value ratio
21853,GUMBALL CUSTOM CARS TOP TRUMPS GAME,C,Z,CZ,15.4,3,3,5.802,0,4519,19698227.48,99.992,95.66,Delist candidate — worst capital-to-value ratio
37481,CUBIC MUG TEATIME CAKES,C,Z,CZ,15.3,6,1,10.149,0,4520,19698242.78,99.992,95.682,Delist candidate — worst capital-to-value ratio
17174,ASSTD RASTA KEY-CHAINS,C,Z,CZ,15.12,36,6,6.959,0,4521,19698257.9,99.993,95.703,Delist candidate — worst capital-to-value ratio
84206A,3 BLACK CATS W HEARTS BLANK CARD,C,Z,CZ,15.01,79,7,4.653,0,4522,19698272.91,99.993,95.724,Delist candidate — worst capital-to-value ratio
23449,SET OF 6 EASTER RAINBOW CHICKS,C,Z,CZ,15.0,12,1,10.149,0,4523,19698287.91,99.993,95.745,Delist candidate — worst capital-to-value ratio
90068,"RUBY GLASS NECKLACE 42""",C,Z,CZ,15.0,2,2,7.141,0,4524,19698302.91,99.993,95.766,Delist candidate — worst capital-to-value ratio
21475,SWEETHEART CREAM STEEL FOLDIN CHAIR,C,Z,CZ,14.95,1,1,10.149,0,4525,19698317.86,99.993,95.787,Delist candidate — worst capital-to-value ratio
23621,SET 10 CARDS DAVID'S MADONNA 17074,C,Z,CZ,14.94,6,3,7.141,0,4526,19698332.8,99.993,95.809,Delist candidate — worst capital-to-value ratio
84567,FROSTED GLASS WITH SILVER SURROUND,C,Z,CZ,14.85,9,1,10.149,0,4527,19698347.65,99.993,95.83,Delist candidate — worst capital-to-value ratio
