StockCode,Description,returned_units,returned_value,return_lines,units,class,return_rate_pct
22822,CREAM WALL PLANTER HEART SHAPED,2,11.9,2,583.0,BZ,0.34
22820,GIFT BAG BIRTHDAY,2,1.3,1,1353.0,CZ,0.15
21476,STEEL SWEETHEART ROUND TABLE CREAM,2,29.9,2,144.0,BZ,1.39
21468,BUTTERFLY CROCHET FOOD COVER,2,7.5,2,670.0,BZ,0.3
21465,PINK FLOWER CROCHET FOOD COVER,2,7.5,1,794.0,BZ,0.25
22201,FRYING PAN BLUE POLKADOT,2,8.5,2,510.0,BZ,0.39
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,2,1.5,1,575.0,CZ,0.35
47570B,TEA TIME TABLE CLOTH,2,21.3,1,983.0,AZ,0.2
47552A,DOTS IRONING BOARD COVER,2,3.3,1,13.0,CZ,15.38
22227,HANGING HEART MIRROR DECORATION,2,1.3,2,6036.0,AY,0.03
84660A,WHITE STITCHED WALL CLOCK,2,4.54,2,867.0,CZ,0.23
85185E,DUCK SOCK PUPPET,2,5.1,1,4.0,CZ,50.0
23332,IVORY WICKER HEART LARGE,2,3.3,1,2076.0,BZ,0.1
22828,REGENCY MIRROR WITH SHUTTERS,2,290.0,1,17.0,BZ,11.76
22742,MAKE YOUR OWN PLAYTIME CARD KIT,2,5.9,1,1006.0,BZ,0.2
85161,ACRYLIC GEOMETRIC LAMP,2,37.9,2,51.0,CZ,3.92
20786,BLACK RETRO BAR STOOL,2,79.9,2,99.0,BZ,2.02
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,2,9.9,1,61.0,CZ,3.28
85144,JARDIN ETCHED GLASS BUTTER DISH,2,14.5,2,290.0,CZ,0.69
21440,12 MINI TOADSTOOL PEGS,2,2.5,1,481.0,CZ,0.42
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,2,3.3,2,1488.0,BZ,0.13
84680,CLASSICAL ROSE URN,2,15.9,1,94.0,CZ,2.13
22282,12 EGG HOUSE PAINTED WOOD,2,25.5,2,561.0,AZ,0.36
23389,SPACEBOY MINI BACKPACK,2,8.3,1,1122.0,AZ,0.18
22702,BLACK AND WHITE CAT BOWL,2,3.95,2,1591.0,BZ,0.13
22723,SET OF 6 HERB TINS SKETCHBOOK,2,7.9,2,1169.0,AZ,0.17
85135C,RED DRAGONFLY HELICOPTER,2,15.9,2,162.0,BZ,1.23
85135B,BLUE DRAGONFLY HELICOPTER,2,15.9,2,151.0,BZ,1.32
20851,ZINC HEART LATTICE TRAY OVAL,2,11.9,1,335.0,CZ,0.6
20822,SILVER WINE GOBLET,2,9.3,1,2.0,CZ,100.0
85132B,CHARLIE AND LOLA TABLE TINS,2,19.9,1,929.0,BZ,0.22
23412,HEART MIRROR ANTIQUE WHITE,2,15.0,1,358.0,BZ,0.56
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,12.5,1,461.0,BZ,0.43
85121C,RETRO LAUNDRY TUB PISTACHIO,2,17.0,1,98.0,CZ,2.04
85114B,IVORY ENCHANTED FOREST PLACEMAT,2,3.3,1,2081.0,BZ,0.1
20871,OPULENT VELVET SET/3 CANDLES,2,4.2,2,1276.0,BZ,0.16
21955,UNION JACK GUNS & ROSES  DOORMAT,2,13.5,1,3921.0,AZ,0.05
51020B,STRIPY DESIGN SHOWER CAP,2,0.58,2,1084.0,CZ,0.18
51020A,SUMMER FUN DESIGN SHOWER CAP,2,0.58,1,1304.0,CZ,0.15
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,2,5.9,1,719.0,BZ,0.28
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,2,5.9,2,698.0,BZ,0.29
21538,DAIRY MAID  PUDDING BOWL,2,7.5,2,1309.0,BZ,0.15
84288B,SET/2 BLUE  NOODLE BASKETS,2,3.9,1,62.0,CZ,3.23
44234,ASSORTED CIRCULAR MOBILE,2,0.42,1,1239.0,CZ,0.16
22322,BIRD DECORATION GREEN  SPOT,2,1.7,1,1629.0,BY,0.12
21815,STAR  T-LIGHT HOLDER,2,2.9,2,693.0,CZ,0.29
21807,WHITE CHRISTMAS STAR DECORATION,2,0.84,2,3263.0,BZ,0.06
21804,WHITE CHRISTMAS GARLAND STARS TREES,2,7.5,1,605.0,BZ,0.33
72814,SET/3 CHRISTMAS BRIAR CANDLES,2,7.5,1,269.0,CZ,0.74
72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,2,8.5,2,95.0,CZ,2.11
72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,2,5.1,2,639.0,CZ,0.31
72800B,S/4 PURPLE DINNER CANDLE BLK FLOCK,2,5.1,1,988.0,BZ,0.2
21839,MUMMY MOUSE RED GINGHAM RIBBON,2,10.9,1,204.0,CZ,0.98
84773,RED ROSE AND LACE C/COVER,2,5.9,2,190.0,CZ,1.05
84765,SILVER ROCOCO CANDELABRA,2,25.5,1,9.0,CZ,22.22
84706B,FAIRY CAKES TABLE CLOCK,2,17.9,2,20.0,CZ,10.0
84690,S/2 BEACH HUT STOOLS,2,15.9,1,28.0,CZ,7.14
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2,4.2,2,1402.0,BZ,0.14
70006,LOVE HEART POCKET WARMER,2,2.44,2,4442.0,BZ,0.05
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,2,12.7,1,92.0,CZ,2.17
85087,CANDY SPOT CUSHION COVER,2,5.9,2,420.0,BZ,0.48
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2,5.9,1,2352.0,BZ,0.09
22592,CARDHOLDER HOLLY WREATH METAL,2,7.5,2,1982.0,AZ,0.1
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2,1.7,1,3576.0,BZ,0.06
23437,50'S CHRISTMAS GIFT BAG LARGE,2,2.5,1,1939.0,BZ,0.1
23428,IVORY RETRO KITCHEN WALL CLOCK,2,16.3,1,77.0,CZ,2.6
23427,STOOL HOME SWEET HOME,2,22.9,2,238.0,BZ,0.84
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,2,4.2,1,276.0,CZ,0.72
37451,CERAMIC CAKE TEAPOT WITH CHERRY,2,8.5,2,1.0,CZ,200.0
84800S,SMALL WHITE/PINK ROSE ART FLOWER,2,2.5,1,394.0,CZ,0.51
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,2,33.9,1,344.0,BZ,0.58
20989,URBAN CHIC CHOPSTICKS SET/5,2,3.9,1,407.0,CZ,0.49
23456,MEDIUM PARLOUR PICTURE FRAME,2,8.3,1,158.0,CZ,1.27
23454,THREE MINI HANGING FRAMES,2,8.3,1,179.0,CZ,1.12
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,2,5.9,1,166.0,CZ,1.2
21035,SET/2 RED SPOTTY TEA TOWELS,2,5.9,2,6006.0,AY,0.03
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2,3.3,2,537.0,CZ,0.37
22053,EMPIRE DESIGN ROSETTE,2,2.5,2,4553.0,BZ,0.04
21656,RIDGED GLASS POSY VASE,2,2.9,1,991.0,BZ,0.2
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",2,2.5,2,536.0,CZ,0.37
21837,CROSS STITCH ALPHABET CUSHION COVER,2,11.9,1,245.0,BZ,0.82
72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,2,3.9,1,383.0,CZ,0.52
21923,RED/CREAM STRIPE FRINGE HAMMOCK,2,15.9,2,339.0,BZ,0.59
21905,MORE BUTTER METAL SIGN,2,4.2,2,1616.0,BZ,0.12
21972,SET OF 36 DINOSAUR PAPER DOILIES,2,2.9,2,1056.0,BY,0.19
23541,WALL ART CLASSIC PUDDINGS,2,16.5,1,872.0,AZ,0.23
23508,MINI PLAYING CARDS DOLLY GIRL,2,0.84,1,2631.0,CZ,0.08
23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2.5,2,3646.0,AZ,0.05
84868B,BLUE BABY BOY'S MEMORY BOX,2,13.9,1,5.0,CZ,40.0
84857B,BLUE MONTE CARLO HANDBAG,2,3.9,1,24.0,CZ,8.33
84843,WHITE SOAP RACK WITH 2 BOTTLES,2,11.9,2,281.0,BZ,0.71
21364,PEACE SMALL WOOD LETTERS,2,13.5,2,471.0,BZ,0.42
21360,JOY LARGE WOOD LETTERS,2,19.9,1,442.0,BZ,0.45
21407,BROWN CHECK CAT DOORSTOP,2,8.5,2,1297.0,AY,0.15
21398,RED  SPOTTY COFFEE  MUG,2,4.2,1,2295.0,BZ,0.09
21392,RED SPOTTY PUDDING BOWL,2,4.2,1,7545.0,BZ,0.03
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2,5.5,2,637.0,BZ,0.31
21054,NURSE'S BAG SOFT TOY,2,17.9,1,386.0,BY,0.52
85025C,PINK HEART SHAPE PHOTO FRAME,2,3.3,2,721.0,BZ,0.28
22521,CHILDS GARDEN TROWEL PINK,2,1.7,1,2300.0,BZ,0.09
22520,CHILDS GARDEN TROWEL BLUE,2,1.7,2,2295.0,BZ,0.09
22547,MINI JIGSAW DINOSAUR,2,0.84,1,1989.0,CZ,0.1
23574,PACKING CHARGE,2,15.0,2,14.0,CZ,14.29
23569,TRADTIONAL ALPHABET STAMP SET,2,9.9,1,961.0,AZ,0.21
84907,PINK/YELLOW PATCH CUSHION COVER,2,15.3,2,391.0,CZ,0.51
84877B,GREEN ROUND COMPACT MIRROR,2,2.5,1,291.0,CZ,0.69
22360,"GLASS JAR, ENGLISH CONFECTIONERY",2,5.9,1,2514.0,AY,0.08
37348,SET OF 4 PASTEL STACKING MUGS,2,5.1,2,14.0,CZ,14.29
22375,AIRLINE BAG VINTAGE JET SET BROWN,2,10.6,2,594.0,BY,0.34
22365,DOORMAT RESPECTABLE HOUSE,2,15.9,1,2331.0,AZ,0.09
21078,SET/20 STRAWBERRY PAPER NAPKINS,2,1.7,1,7226.0,AY,0.03
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2,13.5,1,1177.0,AZ,0.17
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2,11.9,1,4661.0,AZ,0.04
85008,SET OF 3 CONEY ISLAND OVAL BOXES,2,9.9,2,270.0,CZ,0.74
21156,RED SPOTTY CHILDS APRON,2,3.9,2,9145.0,AY,0.02
21153,RED SPOTTY TABLECLOTH,2,21.3,2,393.0,AZ,0.51
21147,JINGLE BELLS TREE DECORATION,2,4.2,1,483.0,CZ,0.41
21146,ANTIQUE GLASS RIDGED HANGING BALL,2,3.9,1,801.0,BZ,0.25
21293,MIRRORED DOVE WALL DECORATION,2,4.2,1,343.0,CZ,0.58
84918,CREAM CUSHION COVER WITH FLOWERS,2,13.9,1,208.0,CZ,0.96
21316,SMALL CHUNKY GLASS ROMAN  BOWL,2,5.9,2,694.0,CZ,0.29
22414,DOORMAT NEIGHBOURHOOD WITCH,2,16.2,2,1188.0,AZ,0.17
22412,METAL SIGN NEIGHBOURHOOD WITCH,2,4.2,1,2410.0,AY,0.08
21350,GINGHAM HEART WREATH,2,5.9,1,227.0,CZ,0.88
21343,GOLD JEWELERY BOX,2,33.9,1,20.0,CZ,10.0
22478,BIRDHOUSE GARDEN MARKER,2,2.5,2,2778.0,BZ,0.07
22514,CHILDS GARDEN SPADE BLUE,2,4.2,2,1084.0,BZ,0.18
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,2,2.5,2,2268.0,BZ,0.09
35001B,HAND OPEN SHAPE BLACK,2,5.9,1,17.0,CZ,11.76
21246,RED RETROSPOT BIG BOWL,2,9.9,2,749.0,BY,0.27
84984B,RED PEONY DES C/COVER,2,9.3,1,322.0,CZ,0.62
84984A,GREEN PEONY DES C/COVER,2,9.3,1,266.0,CZ,0.75
84971S,SMALL HEART FLOWERS HOOK,2,1.7,2,6544.0,AY,0.03
21633,SUNFLOWER DECORATIVE PARASOL,2,25.5,2,176.0,BZ,1.14
21944,KITTENS DESIGN FLANNEL,2,1.7,1,1790.0,CZ,0.11
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2,5.9,1,177.0,CZ,1.13
21263,GREEN GOOSE FEATHER TREE 60CM,2,3.9,1,303.0,CZ,0.66
21308,LOUVRE VANITY MIRROR,2,15.9,1,132.0,CZ,1.52
35811A,ENAMEL PINK SUGAR CONTAINER,2,4.2,1,434.0,CZ,0.46
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,8.5,2,971.0,AY,0.21
21760,FRENCH STYLE WALL DRESSER,2,250.0,2,15.0,BZ,13.33
78056,CAMOUFLAGE BACKPACK ON WHEELS,2,17.0,2,3.0,CZ,66.67
23094,LE GRAND TRAY CHIC SET,2,25.0,2,152.0,BZ,1.32
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,0.84,1,1630.0,CZ,0.12
16201A,PASTEL PINK PHOTO ALBUM,2,3.9,1,101.0,CZ,1.98
90148,LONG SILVER NECKLACE PASTEL FLOWER,2,25.5,2,28.0,CZ,7.14
90146,FINE SILVER NECKLACE W PASTEL FLOWE,2,15.0,1,41.0,CZ,4.88
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,2,11.9,1,35.0,CZ,5.71
23150,IVORY SWEETHEART SOAP DISH,1,2.49,1,148.0,CZ,0.68
21761,WOOD AND GLASS MEDICINE CABINET,1,29.95,1,65.0,BZ,1.54
23065,LARGE DECO JEWELLERY STAND,1,12.5,1,274.0,BZ,0.36
23066,SMALL DECO JEWELLERY STAND,1,8.25,1,259.0,BZ,0.39
23073,GEORGIAN TRINKET BOX,1,12.5,1,144.0,BZ,0.69
90160D,PINK BOUDICCA LARGE BRACELET,1,6.95,1,76.0,CZ,1.32
90162B,ANT SILVER LIME GREEN BOUDICCA RING,1,2.95,1,55.0,CZ,1.82
90166,PINK & WHITE ROSEBUD RING,1,4.25,1,40.0,CZ,2.5
16202E,BLACK PHOTO ALBUM,1,5.55,1,82.0,CZ,1.22
90173,PAIR BUTTERFLY HAIR CLIPS,1,3.75,1,81.0,CZ,1.23
23185,FRENCH STYLE STORAGE JAR JAM,1,0.29,1,323.0,CZ,0.31
23188,VINTAGE  2 METRE FOLDING RULER,1,1.65,1,3473.0,AZ,0.03
23189,SET OF 12 FORK CANDLES,1,2.89,1,1249.0,BZ,0.08
90180A,BLACK+WHITE NECKLACE W TASSEL,1,9.95,1,44.0,CZ,2.27
90179C,BLACK FINE BEAD NECKLACE W TASSEL,1,5.95,1,19.0,CZ,5.26
90176D,DIAMANTE NECKLACE PURPLE,1,7.5,1,11.0,CZ,9.09
90176A,CLASSIC DIAMANTE NECKLACE JET,1,7.5,1,10.0,CZ,10.0
17109D,FLOWER FAIRY INCENSE BOUQUET,1,1.69,1,1258.0,CZ,0.08
17013D,ORIGAMI ROSE INCENSE IN TUBE,1,1.57,1,1068.0,CZ,0.09
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,0.42,1,1075.0,CZ,0.09
90076,MONTANA DIAMOND CLUSTER EARRINGS,1,2.55,1,12.0,CZ,8.33
90065A,WHITE VINTAGE CRYSTAL BRACELET,1,7.22,1,28.0,CZ,3.57
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,1,3.75,1,21.0,CZ,4.76
23053,RECYCLED ACAPULCO MAT PINK,1,8.25,1,365.0,BZ,0.27
23052,RECYCLED ACAPULCO MAT TURQUOISE,1,8.25,1,654.0,AZ,0.15
23050,RECYCLED ACAPULCO MAT GREEN,1,8.25,1,497.0,AZ,0.2
20665,RED RETROSPOT PURSE,1,2.95,1,1337.0,AY,0.07
18094C,WHITE AND BLUE CERAMIC OIL BURNER,1,1.25,1,433.0,CY,0.23
22977,DOLLY GIRL CHILDRENS EGG CUP,1,1.25,1,1000.0,BZ,0.1
84081,WHITE CERAMIC PARTY SET (5PCS),1,4.25,1,100.0,CZ,1.0
21632,VINTAGE PINK DECORATIVE PARASOL,1,12.75,1,133.0,CZ,0.75
21629,SQUARE FLOOR CUSHION VINTAGE RED,1,7.95,1,179.0,BY,0.56
21945,STRAWBERRIES  DESIGN FLANNEL,1,0.85,1,1874.0,BZ,0.05
72140E,BEST DAD CANDLE LETTERS,1,0.85,1,219.0,CZ,0.46
72127,COLUMBIAN CANDLE ROUND,1,1.25,1,369.0,CZ,0.27
71495A,CD WALL TIDY BLUE OFFICE,1,0.42,1,225.0,CZ,0.44
35961,FOLKART ZINC HEART CHRISTMAS DEC,1,0.85,1,11472.0,AZ,0.01
22453,MEASURING TAPE RUSSIAN DOLL BLUE,1,2.95,1,803.0,BZ,0.12
35921,EASTER BUNNY HANGING GARLAND,1,1.25,1,183.0,CZ,0.55
35918B,BLUE FLORIBUNDA EGG WARMER,1,1.25,1,10.0,CZ,10.0
35840,FLAT GLASS  BAUBLE WHITE FLOCK,1,0.85,1,45.0,CZ,2.22
35810A,ENAMEL PINK COFFEE CONTAINER,1,2.1,1,1206.0,BZ,0.08
35637A,IVORY STRING CURTAIN WITH POLE,1,5.95,1,551.0,BZ,0.18
35598D,PINK/WHITE CHRISTMAS TREE 60CM,1,0.65,1,1727.0,BZ,0.06
84968D,SET OF 16 VINTAGE RED CUTLERY,1,12.75,1,476.0,AZ,0.21
21309,LOUVRE CHALKBOARD,1,9.95,1,49.0,CZ,2.04
35967,FOLK ART METAL STAR T-LIGHT HOLDER,1,0.38,1,936.0,CZ,0.11
35962,12 ASS ZINC CHRISTMAS DECORATIONS,1,2.1,1,593.0,BZ,0.17
21356,TOAST ITS - FAIRY FLOWER,1,1.25,1,1593.0,BY,0.06
21214,SET OF 72 IVORY PAPER DOILIES,1,1.45,1,2007.0,BZ,0.05
22477,WATERING CAN GARDEN MARKER,1,1.25,1,2424.0,BZ,0.04
22511,RETROSPOT BABUSHKA DOORSTOP,1,3.75,1,399.0,CZ,0.25
35001P,HAND OPEN SHAPE PINK,1,3.49,1,2.0,CZ,50.0
23630,SET 10 CARDS HANGING BAUBLES 17080,1,2.99,1,2.0,CZ,50.0
21241,GREEN SPOTTY CUP,1,0.85,1,2216.0,BZ,0.05
21240,BLUE  SPOTTY CUP,1,0.85,1,7590.0,AY,0.01
84974,S/2 ZINC HEART DESIGN PLANTERS,1,9.95,1,92.0,CZ,1.09
21555,CERAMIC STRAWBERRY TRINKET TRAY,1,2.55,1,425.0,CZ,0.24
21588,RETROSPOT GIANT TUBE MATCHES,1,2.55,1,3357.0,AZ,0.03
84218,BOX/12 CHICK & EGG IN BASKET,1,1.95,1,263.0,CZ,0.38
84086B,YELLOW/BLUE RETRO RADIO,1,2.95,1,24.0,CZ,4.17
22365,DOOR MAT RESPECTABLE HOUSE,1,6.75,1,2331.0,AZ,0.04
22420,LIPSTICK PEN BABY PINK,1,0.42,1,2112.0,CZ,0.05
84870B,BLUE GEISHA GIRL,1,3.75,1,90.0,CZ,1.11
23567,EGG CUP HENRIETTA HEN PINK,1,1.25,1,211.0,CZ,0.47
23556,LANDMARK FRAME COVENT GARDEN,1,12.5,1,439.0,AZ,0.23
21076,SET/20 COLLAGE PAPER NAPKIN,1,0.85,1,844.0,CZ,0.12
21127,COLOURFUL FISHING GNOME,1,5.95,1,298.0,CZ,0.34
21116,OWL DOORSTOP,1,4.95,1,1356.0,AY,0.07
21115,ROSE CARAVAN DOORSTOP,1,6.75,1,1252.0,AZ,0.08
21130,COLOURFUL STANDING GNOME,1,3.45,1,722.0,CZ,0.14
21181,PLEASE ONE PERSON  METAL SIGN,1,2.1,1,24819.0,AY,0.0
21307,SET/4 BUTTERFLY MIRROR MAGNETS,1,2.1,1,751.0,CZ,0.13
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,1,8.5,1,282.0,CZ,0.35
84913B,MINT GREEN ROSE TOWEL,1,4.65,1,420.0,BY,0.24
84908A,PINK 5 PATCH FLOWER CUSHION COVER,1,6.95,1,433.0,CZ,0.23
21310,CAPIZ CHANDELIER,1,29.95,1,6.0,CZ,16.67
84823,DANISH ROSE FOLDING CHAIR,1,39.95,1,120.0,BZ,0.83
85033S,SET/6 SILVER REINDEER T-LIGHTS,1,0.65,1,260.0,CZ,0.38
85024C,PINK SMALL JEWELLED PHOTOFRAME,1,1.65,1,99.0,CZ,1.01
85023C,PINK LARGE JEWELED PHOTOFRAME,1,2.55,1,23.0,CZ,4.35
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,1,2.55,1,22.0,CZ,4.55
22539,MINI JIGSAW DOLLY GIRL,1,0.42,1,5657.0,BZ,0.02
22549,PICTURE DOMINOES,1,1.45,1,6527.0,AY,0.02
22546,MINI JIGSAW PURDEY,1,0.42,1,4378.0,BZ,0.02
23568,EGG CUP HENRIETTA HEN CREAM,1,1.25,1,630.0,CZ,0.16
84906,PINK BUTTERFLY CUSHION COVER,1,1.95,1,66.0,CZ,1.52
84899E,YELLOW BROWN BEAR FELT PURSE KIT,1,1.25,1,53.0,CZ,1.89
84884A,ANT WHITE WIRE HEART SPIRAL,1,3.95,1,1757.0,AZ,0.06
84881,BLUE WIRE SPIRAL CANDLE HOLDER,1,6.35,1,52.0,CZ,1.92
84876C,SILVER HEART COMPACT MIRROR,1,3.75,1,8.0,CZ,12.5
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,1,2.1,1,706.0,BZ,0.14
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,1,1.25,1,41.0,CZ,2.44
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,1,0.85,1,2090.0,BY,0.05
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,1,8.25,1,55.0,CZ,1.82
21031,SPACE CADET BLACK,1,1.25,1,145.0,CZ,0.69
71143,SILVER BOOK MARK WITH BEADS,1,0.85,1,349.0,CZ,0.29
22056,CERAMIC PLATE LOVE HEART DESIGN,1,1.49,1,611.0,CZ,0.16
82607E,GLASS BONBON JAR. D'AMANDES,1,1.25,1,101.0,CZ,0.99
21883,STARS GIFT TAPE,1,0.19,1,2349.0,CZ,0.04
23544,WALL ART MID CENTURY MODERN,1,8.25,1,164.0,CZ,0.61
23535,WALL ART BICYCLE SAFETY,1,5.95,1,1329.0,AZ,0.08
84857C,PINK MONTE CARLO HANDBAG,1,1.95,1,197.0,CZ,0.51
84856S,SMALL TAHITI BEACH BAG,1,3.81,1,467.0,BZ,0.21
84854,GIRLY PINK TOOL SET,1,4.25,1,382.0,BZ,0.26
21358,TOAST ITS - HAPPY BIRTHDAY,1,1.25,1,1130.0,BY,0.09
21402,RED  EGG  SPOON,1,0.42,1,1698.0,CZ,0.06
21399,BLUE  SPOTTY  COFFEE MUG,1,2.1,1,2390.0,BZ,0.04
84824,DANISH ROSE UMBRELLA STAND,1,15.95,1,38.0,CZ,2.63
22333,RETRO SPOT PARTY BAG + STICKER SET,1,1.65,1,10037.0,AY,0.01
22350,ILLUSTRATED CAT BOWL,1,2.55,1,2841.0,AZ,0.04
22350,CAT BOWL,1,2.55,1,2841.0,AZ,0.04
37492C,GREEN BLUE FLOWER PIGGY BANK,1,4.65,1,242.0,CZ,0.41
37492A,YELLOW RED FLOWER PIGGY BANK,1,4.65,1,108.0,CZ,0.93
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,1,2.95,1,31.0,CZ,3.23
37483,ENGLISH ROSE MUG IN GIFT BOX,1,2.55,1,144.0,CZ,0.69
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",1,3.75,1,16.0,CZ,6.25
37462B,"PET MUG, BUDGIE",1,0.42,1,170.0,CZ,0.59
37461,FUNKY MONKEY MUG,1,1.25,1,742.0,CZ,0.13
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,1,125.0,1,3.0,CZ,33.33
20966,SANDWICH BATH SPONGE,1,1.25,1,3021.0,AZ,0.03
20957,PORCELAIN HANGING BELL SMALL,1,1.45,1,126.0,CZ,0.79
21014,SWISS CHALET TREE DECORATION,1,0.72,1,1852.0,CZ,0.05
20990,SPRING FLOWER CHOPSTICKS SET/5,1,1.95,1,895.0,BZ,0.11
23491,VINTAGE JINGLE BELLS HEART,1,8.25,1,228.0,BZ,0.44
84709B,PINK OVAL JEWELLED MIRROR,1,5.95,1,177.0,CZ,0.56
84706F,RED PEONY TABLE CLOCK,1,8.95,1,34.0,CZ,2.94
84706D,CHERRY BLOSSOM TABLE CLOCK,1,1.95,1,219.0,CZ,0.46
22272,FELTCRAFT DOLL MARIA,1,2.95,1,1372.0,BZ,0.07
22290,STANDING METAL RABBIT WITH EGG,1,2.1,1,688.0,BZ,0.15
46775A,BUBBLE GUM CHUNKY KNITTED THROW,1,16.95,1,83.0,CZ,1.2
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,6.35,1,187.0,CZ,0.53
85094,CANDY SPOT EGG WARMER RABBIT,1,1.25,1,762.0,CZ,0.13
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1,0.65,1,2258.0,CZ,0.04
22594,CHRISTMAS GINGHAM TREE,1,0.85,1,4794.0,AZ,0.02
23452,HEART MINI PORTRAIT FRAME,1,1.95,1,518.0,CZ,0.19
23444,Next Day Carriage,1,15.0,1,79.0,CZ,1.27
23424,GINGHAM RECIPE BOOK BOX,1,4.95,1,466.0,BZ,0.21
23419,HOME SWEET HOME BOTTLE,1,2.08,1,474.0,CZ,0.21
84813,SET OF 4 DIAMOND NAPKIN RINGS,1,3.95,1,422.0,BZ,0.24
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,1,2.95,1,367.0,CZ,0.27
37509,NEW ENGLAND MUG W GIFT BOX,1,2.55,1,29.0,CZ,3.45
37502,TEA TIME MUG IN GIFT BOX,1,2.95,1,872.0,BZ,0.11
22321,BIRD DECORATION RED RETROSPOT,1,0.85,1,2552.0,BY,0.04
22316,200 BENDY SKULL STRAWS,1,1.25,1,1259.0,BZ,0.08
21802,CHRISTMAS TREE HEART DECORATION,1,0.42,1,4378.0,BZ,0.02
72793,BLACK BOX MIRROR LANTERN,1,5.95,1,55.0,CZ,1.82
20870,OPULENT VELVET CANDLE IN BOX,1,2.1,1,30.0,CZ,3.33
20864,DENIM PATCH PENCIL CASE BUTTERFLY,1,2.1,1,252.0,CZ,0.4
20863,BLUE PATCH PENCIL CASE PINK HEART,1,2.1,1,295.0,CZ,0.34
20862,PINK PATCH PENCIL CASE BLUE HEART,1,2.1,1,325.0,CZ,0.31
20943,SET/6 GINGERBREAD STAR T-LIGHTS,1,1.25,1,384.0,CZ,0.26
20942,SET/6 GINGERBREAD TREE T-LIGHTS,1,1.25,1,6.0,CZ,16.67
84795D,SEASIDE STRIPE HAMMOCK,1,6.95,1,189.0,BZ,0.53
84795C,OCEAN STRIPE HAMMOCK,1,7.95,1,325.0,BZ,0.31
21414,SCALLOP SHELL SOAP DISH,1,2.1,1,1637.0,CZ,0.06
21410,COUNTRY COTTAGE  DOORSTOP GREEN,1,4.25,1,314.0,BZ,0.32
20847,ZINC HEART LATTICE CHARGER LARGE,1,7.62,1,80.0,CZ,1.25
20833,SHAKER THROW  QUILTED,1,49.95,1,52.0,CZ,1.92
85129D,BEADED CRYSTAL HEART PINK SMALL,1,1.25,1,795.0,CY,0.13
22638,SET OF 4 NAPKIN CHARMS CROWNS,1,2.55,1,406.0,CZ,0.25
22631,CIRCUS PARADE LUNCHBOX,1,1.95,1,6279.0,AY,0.02
23411,TRELLIS COAT RACK,1,4.95,1,227.0,CZ,0.44
23410,CURIO CABINET LINEN AND LACE,1,8.15,1,36.0,CZ,2.78
23405,HOME SWEET HOME 2 DRAWER CABINET,1,4.95,1,254.0,BZ,0.39
85096,HILDA CANDY SPOT RABBIT,1,3.75,1,165.0,CZ,0.61
20885,BOX OF 3 PEBBLE CANDLES,1,2.95,1,1.0,CZ,100.0
21774,DECORATIVE CATS BATHROOM BOTTLE,1,1.25,1,1715.0,BZ,0.06
